year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead
2012,Oakland Athletics,MAY,21,11292,Monday,Los Angeles Angels,59,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,MAY,22,12894,Tuesday,Los Angeles Angels,63,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,MAY,23,23617,Wednesday,Los Angeles Angels,65,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,MAY,25,33559,Friday,New York Yankees,59,Cloudy,Night,NO,NO,YES,NO
2012,Oakland Athletics,MAY,26,27112,Saturday,New York Yankees,59,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,MAY,27,25078,Sunday,New York Yankees,56,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUN,4,10120,Monday,Texas Rangers,58,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUN,5,11861,Tuesday,Texas Rangers,62,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUN,6,15044,Wednesday,Texas Rangers,61,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUN,7,14779,Thursday,Texas Rangers,64,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUN,15,24528,Friday,San Diego Padres,67,Cloudy,Night,NO,NO,YES,NO
2012,Oakland Athletics,JUN,16,17135,Saturday,San Diego Padres,85,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUN,17,21631,Sunday,San Diego Padres,68,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUN,19,20244,Tuesday,Los Angeles Dodgers,67,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUN,20,25383,Wednesday,Los Angeles Dodgers,65,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUN,21,23337,Thursday,Los Angeles Dodgers,55,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUN,22,35067,Friday,San Francisco Giants,61,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUN,23,36067,Saturday,San Francisco Giants,63,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUN,24,36067,Sunday,San Francisco Giants,65,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUL,2,17434,Monday,Boston Red Sox,63,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,3,35067,Tuesday,Boston Red Sox,65,Clear,Night,NO,NO,YES,NO
2012,Oakland Athletics,JUL,4,28240,Wednesday,Boston Red Sox,66,Clear,Day,YES,NO,NO,NO
2012,Oakland Athletics,JUL,6,10819,Friday,Seattle Mariners,66,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,7,16136,Saturday,Seattle Mariners,66,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,8,20075,Sunday,Seattle Mariners,61,Cloudy,Day,YES,NO,NO,NO
2012,Oakland Athletics,JUL,17,15115,Tuesday,Texas Rangers,63,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,18,20249,Wednesday,Texas Rangers,63,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUL,19,23382,Thursday,New York Yankees,65,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,20,24148,Friday,New York Yankees,70,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,21,28142,Saturday,New York Yankees,72,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,22,30470,Sunday,New York Yankees,70,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,JUL,30,12564,Monday,Tampa Bay Rays,72,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,JUL,31,15836,Tuesday,Tampa Bay Rays,65,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,AUG,1,18161,Wednesday,Tampa Bay Rays,65,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,AUG,2,10823,Thursday,Toronto Blue Jays,63,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,AUG,3,30169,Friday,Toronto Blue Jays,61,Cloudy,Night,NO,NO,YES,NO
2012,Oakland Athletics,AUG,4,17121,Saturday,Toronto Blue Jays,62,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,AUG,5,18308,Sunday,Toronto Blue Jays,63,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,AUG,6,13341,Monday,Los Angeles Angels,67,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,AUG,7,15458,Tuesday,Los Angeles Angels,67,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,AUG,8,21150,Wednesday,Los Angeles Angels,70,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,AUG,17,13967,Friday,Cleveland Indians,63,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,AUG,18,30132,Saturday,Cleveland Indians,65,Cloudy,Night,NO,NO,NO,YES
2012,Oakland Athletics,AUG,19,20130,Sunday,Cleveland Indians,63,Clear,Day,NO,YES,NO,NO
2012,Oakland Athletics,AUG,20,10274,Monday,Minnesota Twins,61,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,AUG,21,13116,Tuesday,Minnesota Twins,62,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,AUG,22,16657,Wednesday,Minnesota Twins,63,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,AUG,31,20121,Friday,Boston Red Sox,59,Cloudy,Night,NO,NO,NO,NO
2012,Oakland Athletics,SEP,1,20315,Saturday,Boston Red Sox,63,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,SEP,2,25314,Sunday,Boston Red Sox,71,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,SEP,3,20180,Monday,Los Angeles Angels,73,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,SEP,4,11688,Tuesday,Los Angeles Angels,61,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,SEP,5,15404,Wednesday,Los Angeles Angels,61,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,SEP,14,35067,Friday,Baltimore Orioles,62,Cloudy,Night,NO,NO,YES,NO
2012,Oakland Athletics,SEP,15,20342,Saturday,Baltimore Orioles,64,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,SEP,16,20539,Sunday,Baltimore Orioles,62,Cloudy,Day,NO,NO,NO,NO
2012,Oakland Athletics,SEP,28,16376,Friday,Seattle Mariners,61,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,SEP,29,21517,Saturday,Seattle Mariners,65,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,SEP,30,21057,Sunday,Seattle Mariners,73,Clear,Day,NO,NO,NO,NO
2012,Oakland Athletics,OCT,1,21162,Monday,Texas Rangers,82,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,OCT,2,30660,Tuesday,Texas Rangers,87,Clear,Night,NO,NO,NO,NO
2012,Oakland Athletics,OCT,3,36067,Wednesday,Texas Rangers,75,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,APR,13,46026,Friday,Oakland Athletics,57,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,APR,14,21071,Saturday,Oakland Athletics,60,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,APR,15,19650,Sunday,Oakland Athletics,52,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,APR,17,12461,Tuesday,Cleveland Indians,50,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,APR,18,11343,Wednesday,Cleveland Indians,55,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,APR,19,12942,Thursday,Cleveland Indians,55,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,APR,20,19947,Friday,Chicago White Sox,54,Cloudy,Night,NO,NO,NO,YES
2012,Seattle Mariners,APR,21,22472,Saturday,Chicago White Sox,64,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,APR,22,19975,Sunday,Chicago White Sox,61,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,MAY,4,22492,Friday,Minnesota Twins,50,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,5,28437,Saturday,Minnesota Twins,56,Cloudy,Night,NO,YES,NO,NO
2012,Seattle Mariners,MAY,6,23913,Sunday,Minnesota Twins,56,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,MAY,7,14462,Monday,Detroit Tigers,67,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,8,13455,Tuesday,Detroit Tigers,57,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,9,15655,Wednesday,Detroit Tigers,49,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,21,18672,Monday,Texas Rangers,60,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,22,15604,Tuesday,Texas Rangers,56,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,23,23097,Wednesday,Texas Rangers,55,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,MAY,24,18048,Thursday,Los Angeles Angels,59,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,25,23517,Friday,Los Angeles Angels,69,Cloudy,Night,NO,NO,NO,YES
2012,Seattle Mariners,MAY,26,29483,Saturday,Los Angeles Angels,73,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,MAY,27,24467,Sunday,Los Angeles Angels,60,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUN,8,22028,Friday,Los Angeles Dodgers,57,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,9,30287,Saturday,Los Angeles Dodgers,61,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,10,34807,Sunday,Los Angeles Dodgers,59,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUN,12,13084,Tuesday,San Diego Padres,66,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,13,13931,Wednesday,San Diego Padres,57,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,14,17306,Thursday,San Diego Padres,57,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,15,29818,Friday,San Francisco Giants,66,Cloudy,Night,NO,NO,NO,YES
2012,Seattle Mariners,JUN,16,30589,Saturday,San Francisco Giants,67,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,17,40603,Sunday,San Francisco Giants,64,Cloudy,Day,YES,NO,NO,NO
2012,Seattle Mariners,JUN,25,17101,Monday,Oakland Athletics,62,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,26,12411,Tuesday,Oakland Athletics,60,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,27,18158,Wednesday,Oakland Athletics,61,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUN,28,20692,Thursday,Boston Red Sox,69,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,29,23094,Friday,Boston Red Sox,71,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUN,30,31311,Saturday,Boston Red Sox,64,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,1,34065,Sunday,Boston Red Sox,62,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUL,2,14805,Monday,Baltimore Orioles,61,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,3,16270,Tuesday,Baltimore Orioles,59,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,4,21982,Wednesday,Baltimore Orioles,61,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUL,13,23721,Friday,Texas Rangers,67,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,14,29951,Saturday,Texas Rangers,82,Cloudy,Night,NO,YES,NO,NO
2012,Seattle Mariners,JUL,15,27378,Sunday,Texas Rangers,65,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUL,23,29911,Monday,New York Yankees,65,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,24,31908,Tuesday,New York Yankees,68,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,25,36071,Wednesday,New York Yankees,67,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUL,26,15014,Thursday,Kansas City Royals,74,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,27,14953,Friday,Kansas City Royals,66,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,28,32111,Saturday,Kansas City Royals,64,Cloudy,Day,NO,NO,NO,YES
2012,Seattle Mariners,JUL,29,19402,Sunday,Kansas City Royals,65,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,JUL,30,22443,Monday,Toronto Blue Jays,67,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,JUL,31,21434,Tuesday,Toronto Blue Jays,70,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,AUG,1,22537,Wednesday,Toronto Blue Jays,70,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,AUG,13,16205,Monday,Tampa Bay Rays,75,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,AUG,14,17065,Tuesday,Tampa Bay Rays,75,Clear,Night,NO,YES,NO,NO
2012,Seattle Mariners,AUG,15,21889,Wednesday,Tampa Bay Rays,79,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,AUG,17,22602,Friday,Minnesota Twins,79,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,AUG,18,21154,Saturday,Minnesota Twins,67,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,AUG,19,22635,Sunday,Minnesota Twins,68,Cloudy,Day,NO,YES,NO,NO
2012,Seattle Mariners,AUG,20,14687,Monday,Cleveland Indians,73,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,AUG,21,39204,Tuesday,Cleveland Indians,67,Cloudy,Night,NO,YES,NO,NO
2012,Seattle Mariners,AUG,22,18578,Wednesday,Cleveland Indians,62,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,AUG,31,17739,Friday,Los Angeles Angels,66,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,1,22910,Saturday,Los Angeles Angels,59,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,SEP,2,20584,Sunday,Los Angeles Angels,60,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,SEP,3,21641,Monday,Boston Red Sox,65,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,SEP,4,12754,Tuesday,Boston Red Sox,71,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,5,13037,Wednesday,Boston Red Sox,69,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,7,17128,Friday,Oakland Athletics,75,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,8,23177,Saturday,Oakland Athletics,75,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,9,14403,Sunday,Oakland Athletics,64,Cloudy,Day,NO,NO,NO,NO
2012,Seattle Mariners,SEP,17,13036,Monday,Baltimore Orioles,69,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,18,12608,Tuesday,Baltimore Orioles,70,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,19,14001,Wednesday,Baltimore Orioles,67,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,21,17893,Friday,Texas Rangers,60,Dome,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,22,17671,Saturday,Texas Rangers,67,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,SEP,23,19024,Sunday,Texas Rangers,60,Clear,Day,NO,NO,NO,NO
2012,Seattle Mariners,OCT,1,13963,Monday,Los Angeles Angels,67,Cloudy,Night,NO,NO,NO,NO
2012,Seattle Mariners,OCT,2,14353,Tuesday,Los Angeles Angels,57,Clear,Night,NO,NO,NO,NO
2012,Seattle Mariners,OCT,3,15614,Wednesday,Los Angeles Angels,64,Clear,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,6,34078,Friday,New York Yankees,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,7,34078,Saturday,New York Yankees,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,8,30413,Sunday,New York Yankees,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,20,18763,Friday,Minnesota Twins,72,Dome,Day,NO,YES,NO,NO
2012,Tampa Bay Rays,APR,21,31774,Saturday,Minnesota Twins,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,22,26507,Sunday,Minnesota Twins,72,Dome,Day,YES,NO,NO,NO
2012,Tampa Bay Rays,APR,24,14933,Tuesday,Los Angeles Angels,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,25,14638,Wednesday,Los Angeles Angels,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,26,15417,Thursday,Los Angeles Angels,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,APR,30,9458,Monday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,1,9972,Tuesday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,2,9837,Wednesday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,3,11575,Thursday,Seattle Mariners,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,4,18799,Friday,Oakland Athletics,72,Dome,Night,NO,YES,NO,NO
2012,Tampa Bay Rays,MAY,5,23890,Saturday,Oakland Athletics,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,6,23873,Sunday,Oakland Athletics,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,16,20843,Wednesday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,17,19842,Thursday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,18,19693,Friday,Atlanta Braves,72,Dome,Night,NO,YES,NO,NO
2012,Tampa Bay Rays,MAY,19,27433,Saturday,Atlanta Braves,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,20,24759,Sunday,Atlanta Braves,72,Dome,Day,NO,NO,NO,YES
2012,Tampa Bay Rays,MAY,21,10844,Monday,Toronto Blue Jays,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,22,12307,Tuesday,Toronto Blue Jays,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,23,11471,Wednesday,Toronto Blue Jays,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,28,22227,Monday,Chicago White Sox,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,29,13735,Tuesday,Chicago White Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,MAY,30,13369,Wednesday,Chicago White Sox,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,1,17224,Friday,Baltimore Orioles,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,2,21693,Saturday,Baltimore Orioles,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,3,21693,Sunday,Baltimore Orioles,72,Dome,Day,NO,NO,NO,YES
2012,Tampa Bay Rays,JUN,12,17334,Tuesday,New York Mets,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,13,18496,Wednesday,New York Mets,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,14,21947,Thursday,New York Mets,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,15,18369,Friday,Miami Marlins,72,Dome,Night,NO,NO,NO,YES
2012,Tampa Bay Rays,JUN,16,22332,Saturday,Miami Marlins,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,17,33810,Sunday,Miami Marlins,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,28,20532,Thursday,Detroit Tigers,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,29,19557,Friday,Detroit Tigers,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUN,30,29443,Saturday,Detroit Tigers,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,1,21874,Sunday,Detroit Tigers,72,Dome,Day,NO,NO,NO,YES
2012,Tampa Bay Rays,JUL,2,21742,Monday,New York Yankees,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,3,26453,Tuesday,New York Yankees,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,4,28033,Wednesday,New York Yankees,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,13,29089,Friday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,14,27311,Saturday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,15,26131,Sunday,Boston Red Sox,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,16,14337,Monday,Cleveland Indians,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,17,15712,Tuesday,Cleveland Indians,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,18,15143,Wednesday,Cleveland Indians,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,19,27856,Thursday,Cleveland Indians,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,20,14143,Friday,Seattle Mariners,72,Dome,Night,NO,YES,NO,NO
2012,Tampa Bay Rays,JUL,21,18800,Saturday,Seattle Mariners,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,JUL,22,20908,Sunday,Seattle Mariners,72,Dome,Day,NO,NO,NO,YES
2012,Tampa Bay Rays,AUG,3,18410,Friday,Baltimore Orioles,72,Dome,Night,NO,YES,NO,NO
2012,Tampa Bay Rays,AUG,4,20612,Saturday,Baltimore Orioles,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,5,29530,Sunday,Baltimore Orioles,72,Dome,Day,NO,NO,NO,YES
2012,Tampa Bay Rays,AUG,7,13823,Tuesday,Toronto Blue Jays,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,8,13441,Wednesday,Toronto Blue Jays,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,9,23462,Thursday,Toronto Blue Jays,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,20,9913,Monday,Kansas City Royals,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,21,10877,Tuesday,Kansas City Royals,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,22,11892,Wednesday,Kansas City Royals,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,23,11613,Thursday,Oakland Athletics,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,AUG,24,18913,Friday,Oakland Athletics,72,Dome,Night,NO,YES,NO,NO
2012,Tampa Bay Rays,AUG,25,18187,Saturday,Oakland Athletics,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,3,28585,Monday,New York Yankees,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,4,17652,Tuesday,New York Yankees,72,Dome,Night,NO,YES,NO,NO
2012,Tampa Bay Rays,SEP,5,16711,Wednesday,New York Yankees,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,7,19545,Friday,Texas Rangers,72,Dome,Night,YES,NO,NO,NO
2012,Tampa Bay Rays,SEP,8,18702,Saturday,Texas Rangers,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,9,20522,Sunday,Texas Rangers,72,Dome,Day,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,17,11722,Monday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,18,11502,Tuesday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,19,12708,Wednesday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,20,12963,Thursday,Boston Red Sox,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,21,14187,Friday,Toronto Blue Jays,72,Dome,Night,NO,YES,NO,NO
2012,Tampa Bay Rays,SEP,22,15699,Saturday,Toronto Blue Jays,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,SEP,23,18985,Sunday,Toronto Blue Jays,72,Dome,Day,NO,NO,NO,YES
2012,Tampa Bay Rays,OCT,1,13666,Monday,Baltimore Orioles,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,OCT,2,13460,Tuesday,Baltimore Orioles,72,Dome,Night,NO,NO,NO,NO
2012,Tampa Bay Rays,OCT,3,17909,Wednesday,Baltimore Orioles,72,Dome,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,6,49085,Friday,Chicago White Sox,75,Clear,Day,NO,NO,NO,NO
2012,Texas Rangers,APR,7,47867,Saturday,Chicago White Sox,82,Clear,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,8,45368,Sunday,Chicago White Sox,65,Cloudy,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,9,42003,Monday,Seattle Mariners,75,Cloudy,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,10,25753,Tuesday,Seattle Mariners,82,Cloudy,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,11,32342,Wednesday,Seattle Mariners,81,Cloudy,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,12,31513,Thursday,Seattle Mariners,77,Cloudy,Day,NO,NO,NO,NO
2012,Texas Rangers,APR,23,48234,Monday,New York Yankees,75,Clear,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,24,47085,Tuesday,New York Yankees,86,Clear,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,25,47942,Wednesday,New York Yankees,88,Clear,Night,NO,NO,NO,NO
2012,Texas Rangers,APR,27,47496,Friday,Tampa Bay Rays,88,Clear,Night,NO,NO,YES,NO
2012,Texas Rangers,APR,28,49197,Saturday,Tampa Bay Rays,87,Cloudy,Night,NO,NO,NO,YES
2012,Texas Rangers,APR,29,43475,Sunday,Tampa Bay Rays,85,Clear,Night,NO,YES,NO,NO
2012,Texas Rangers,MAY,11,48201,Friday,Los Angeles Angels,73,Cloudy,Night,NO,NO,YES,NO
2012,Texas Rangers,MAY,12,47699,Saturday,Los Angeles Angels,69,Cloudy,Day,YES,NO,NO,NO
2012,Texas Rangers,MAY,13,46669,Sunday,Los Angeles Angels,80,Cloudy,Night,NO,YES,NO,NO
2012,Texas Rangers,MAY,14,38702,Monday,Kansas City Royals,80,Cloudy,Night,NO,NO,NO,NO
2012,Texas Rangers,MAY,15,37210,Tuesday,Kansas City Royals,83,Cloudy,Night,NO,NO,NO,NO
2012,Texas Rangers,MAY,16,46370,Wednesday,Oakland Athletics,87,Clear,Night,NO,NO,NO,NO
