id,tot_sls,female,married,children,HHIncomeMed,WhtCollarOcc,BluCollarOcc,pop_0_25,pop_26_plus,prc_city
C0102539439,83.91368,0,0,1,63392,72,28,20,80,8
C0108798853,180.85502,1,1,1,59638,72,28,22,78,15
C0108689034,224.07384,1,1,1,56496,73,27,18,82,26
C0101368606,158.95114,0,1,1,60866,80,20,15,85,19
C0105228873,146.95807,0,1,1,78683,72,28,22,78,24
C0104771314,164.05836,0,1,1,70684,86,14,13,87,18
C0101253410,159.51185,0,1,1,67765,81,19,21,79,26
C0105606295,126.37433,1,1,0,67877,83,17,17,83,17
C0105344845,185.30701,1,0,0,60369,72,28,17,83,12
C0106232502,166.21548,1,0,0,99812,77,23,11,89,16
C0103127093,115.87117,1,1,1,63073,80,20,16,84,17
C0104814875,94.94283,1,1,0,93527,71,29,20,80,11
C0101830828,112.29369,0,0,1,98461,68,32,13,87,18
C0102592835,137.90694,1,0,1,36886,71,29,20,80,17
C0107418473,213.96538,1,1,0,61122,78,22,13,87,23
C0103833647,97.22822,1,1,0,25718,74,26,10,90,20
C0104564250,193.91228,1,1,1,52732,66,34,10,90,20
C0109998930,204.8818,1,0,0,93420,68,32,21,79,23
C0104779990,153.91444,0,0,1,63636,71,29,12,88,15
C0109866100,121.5507,0,1,1,71830,79,21,18,82,8
C0104871503,122.31809,1,1,0,84821,72,28,11,89,21
C0101620313,93.60546,0,1,0,45674,82,18,22,78,8
C0109581533,148.02998,0,1,0,84862,70,30,20,80,22
C0102382964,203.30413,0,0,0,87497,67,33,9,91,24
C0102193306,136.07291,1,1,1,63079,86,14,9,91,8
C0108801814,104.02217,1,1,0,39973,83,17,19,81,16
C0107972689,194.14663,1,1,0,69747,84,16,15,85,19
C0105715059,210.96566,0,1,0,78054,72,28,14,86,17
C0103160225,98.31804,1,1,1,64476,82,18,14,86,11
C0103397826,92.59508,0,0,1,30052,73,27,15,85,12
C0102390942,149.58621,1,1,0,30849,73,27,13,87,11
C0102420419,157.32376,0,0,0,54944,83,17,13,87,19
C0102168295,122.5506,0,1,1,95140,82,18,20,80,15
C0102754626,202.96696,1,0,0,70024,69,31,11,89,18
C0102854747,168.32452,1,0,0,51188,82,18,14,86,26
C0101997289,131.78069,1,1,1,77761,65,35,15,85,20
C0106648324,96.53554,1,1,1,91226,79,21,17,83,8
C0104478629,134.86986,0,1,1,98034,78,22,17,83,14
C0105760775,186.73025,0,1,1,81725,68,32,11,89,14
C0107553043,227.70611,0,1,0,32159,86,14,17,83,24
C0108181781,217.08876,1,0,0,69444,71,29,13,87,20
C0104387376,225.94573,0,1,0,77537,74,26,22,78,26
C0103680986,152.15739,0,0,1,54991,67,33,12,88,22
C0105581772,91.6624,1,0,0,67560,65,35,20,80,8
C0109279282,220.22979,1,0,1,42551,65,35,22,78,19
C0104576403,185.28199,0,0,0,90731,65,35,22,78,9
C0102107660,142.32835,0,1,1,91615,80,20,17,83,8
C0105065229,128.93961,1,0,0,43309,67,33,20,80,20
C0109239486,90.86083,1,1,0,60727,83,17,16,84,13
C0103054142,206.14356,0,0,0,93564,66,34,22,78,26
C0103156713,127.73979,0,1,1,69551,70,30,9,91,9
C0109070313,227.95174,1,1,0,49006,77,23,20,80,22
C0103445964,168.06592,1,0,0,99848,85,15,21,79,25
C0106505628,104.61103,1,1,0,65107,69,31,10,90,12
C0101180270,146.86841,0,0,0,94029,81,19,12,88,11
C0106630257,203.49362,1,0,1,68978,75,25,11,89,12
C0102291442,161.12048,0,1,1,99312,68,32,19,81,12
C0103744300,107.55087,0,1,0,91003,67,33,13,87,13
C0106858478,144.45593,0,0,0,87917,66,34,16,84,25
C0104368864,106.50678,0,0,0,54782,74,26,19,81,9
C0108570065,189.85626,0,0,0,86194,83,17,17,83,9
C0103214445,134.2631,1,1,0,86390,80,20,16,84,23
C0104841366,149.26227,0,0,0,46663,80,20,19,81,26
C0103159527,127.87507,1,0,1,55983,69,31,13,87,20
C0107895566,97.36571,0,1,1,63399,79,21,21,79,10
C0106093755,149.63624,0,0,0,84056,77,23,21,79,10
C0104860487,236.53441,1,1,0,51429,86,14,12,88,25
C0102281270,124.49719,1,1,1,52611,65,35,16,84,12
C0102875860,184.41073,1,1,1,35037,72,28,14,86,22
C0103662309,201.01448,0,0,1,81912,65,35,17,83,9
C0107241365,168.52372,0,1,1,75668,72,28,13,87,20
C0102759144,156.84302,1,1,0,79838,67,33,10,90,18
C0109844396,156.84199,1,1,0,63731,69,31,19,81,13
C0102915934,186.86759,0,1,0,32371,79,21,18,82,8
C0106644385,149.15989,1,0,0,70241,78,22,16,84,20
C0109607418,213.26415,0,0,1,62635,77,23,13,87,16
C0108241106,168.46811,0,0,0,79959,71,29,9,91,18
C0102647911,154.29767,0,0,0,30923,77,23,18,82,10
C0103080990,167.92817,0,0,0,28373,75,25,22,78,15
C0103397410,156.1474,1,1,1,50060,77,23,11,89,13
C0109412374,165.1857,1,0,0,66330,67,33,16,84,18
C0102832009,180.70429,1,1,0,56601,69,31,17,83,24
C0101943680,94.37581,0,1,0,26089,67,33,16,84,9
C0107069517,129.02485,1,1,0,54465,69,31,13,87,20
C0108062405,173.31611,0,0,1,94159,69,31,14,86,16
C0109843424,199.72305,1,0,0,41045,83,17,16,84,14
C0103304339,84.7291,0,0,1,72790,73,27,14,86,10
C0109371370,88.50669,1,0,0,31161,78,22,18,82,10
C0104636683,191.88165,1,1,1,89385,81,19,22,78,26
C0109490536,189.10085,1,0,0,94865,79,21,17,83,15
C0101770539,194.71689,0,1,1,71541,74,26,11,89,9
C0106839650,161.77737,1,1,1,78853,69,31,22,78,26
C0103619113,100.64929,1,0,0,39101,84,16,18,82,8
C0101327460,167.09409,0,1,0,28221,68,32,22,78,12
C0101677672,125.46593,0,1,1,61917,78,22,10,90,21
C0104853509,159.75896,1,1,0,52824,86,14,14,86,24
C0109992240,124.00861,0,1,0,82409,67,33,13,87,12
C0101598328,184.74146,1,1,0,70074,86,14,10,90,24
C0109621087,129.56916,0,0,0,27204,86,14,18,82,20
C0103426225,173.10174,1,0,0,50006,66,34,11,89,18
C0104066934,182.46976,0,1,0,68344,79,21,22,78,15
C0102384729,197.75291,0,1,1,61079,72,28,18,82,11
C0103449736,114.94498,1,1,1,99362,77,23,15,85,19
C0109954595,165.43932,0,1,1,90308,81,19,9,91,23
C0102480238,165.75404,1,0,1,26876,82,18,13,87,14
C0105595610,113.3724,1,0,0,42560,83,17,18,82,14
C0103739542,106.5629,0,1,0,92010,75,25,9,91,9
C0108838252,86.32187,0,1,0,48903,82,18,13,87,16
C0105892102,92.75482,1,0,1,48258,76,24,22,78,11
C0108520597,171.24166,0,1,1,86454,73,27,9,91,13
C0104995624,214.95361,1,1,1,39909,86,14,13,87,21
C0107477669,210.37694,0,1,1,90886,68,32,20,80,12
C0106400718,177.10999,1,1,1,64931,84,16,12,88,9
C0104858917,166.85656,1,1,1,46264,67,33,13,87,19
C0103472846,189.13923,1,1,1,40687,80,20,10,90,9
C0108452553,99.86135,1,0,0,27315,74,26,13,87,18
C0105676461,216.47689,1,0,0,31541,71,29,9,91,22
C0105773489,116.47317,0,1,1,81873,84,16,20,80,18
C0103122436,101.14177,1,0,0,26213,84,16,22,78,15
C0104329611,110.25245,0,0,1,37905,68,32,14,86,10
C0109819969,191.63405,1,0,1,44945,74,26,15,85,13
C0108609920,180.32443,0,1,0,39567,74,26,10,90,22
C0109066414,196.12311,0,1,1,77459,69,31,16,84,17
C0107746751,100.69087,0,0,1,54003,69,31,13,87,17
C0107327175,138.72537,1,0,1,30053,75,25,9,91,18
C0105457668,110.82446,0,1,0,29774,82,18,19,81,17
C0101345944,74.48451,1,1,1,29119,83,17,17,83,9
C0102997522,176.77189,0,0,0,34041,83,17,20,80,16
C0104328641,84.49675,0,0,0,50575,76,24,10,90,10
C0102424440,187.89728,1,0,1,47232,71,29,21,79,22
C0108647375,76.19299,0,0,1,47631,84,16,15,85,8
C0102402736,198.33446,0,1,1,57774,86,14,21,79,10
C0102429759,116.85593,0,0,0,61917,83,17,9,91,10
C0104638335,140.11811,0,1,1,73959,66,34,20,80,22
C0102496129,106.58699,1,0,1,34231,83,17,22,78,23
C0106386988,181.19894,1,1,0,55686,70,30,15,85,21
C0102154436,177.3735,1,0,1,87150,70,30,15,85,16
C0106205529,247.94533,0,1,1,96777,80,20,20,80,23
C0104721283,133.19211,0,1,1,80559,67,33,14,86,19
C0108321815,94.09075,1,0,0,47175,65,35,13,87,18
C0102912232,228.2434,1,1,0,93460,67,33,14,86,23
C0107427499,106.8251,1,1,1,68190,69,31,11,89,11
C0109734969,128.36279,1,0,1,47251,73,27,11,89,24
C0104409043,217.10543,1,1,0,43467,68,32,13,87,21
C0105225062,210.36197,1,1,1,34593,75,25,16,84,26
C0103426676,79.41281,1,1,0,96389,85,15,9,91,10
C0108154680,117.11977,1,1,1,97413,86,14,21,79,11
C0108484105,168.14977,0,0,1,38413,69,31,9,91,18
C0106777731,200.66852,1,1,0,88788,79,21,22,78,8
C0102321719,97.12016,0,1,0,68104,76,24,9,91,17
C0104954797,87.3806,1,1,1,71140,85,15,11,89,11
C0105376069,192.61759,1,1,0,55371,83,17,11,89,23
C0105833402,149.97562,0,1,0,68778,82,18,14,86,10
C0105617594,114.60993,0,0,1,69517,81,19,19,81,22
C0107924104,206.22006,0,1,1,75414,86,14,16,84,11
C0103210496,73.35693,0,0,0,27817,85,15,10,90,8
C0101663567,176.81727,1,1,0,37163,86,14,11,89,22
C0104885579,170.90628,0,0,1,35332,71,29,19,81,8
C0106719130,116.33924,0,0,1,39756,73,27,12,88,16
C0106589055,155.72005,0,1,1,98345,83,17,9,91,16
C0108626856,183.50115,1,0,1,54935,75,25,17,83,20
C0106334937,151.15734,1,1,0,75646,75,25,12,88,16
C0109588945,128.71703,0,1,1,66507,84,16,18,82,22
C0109253995,104.37307,0,0,1,82183,75,25,19,81,18
C0108240513,223.245,0,1,1,55500,83,17,18,82,25
C0107272405,155.89895,1,1,1,43755,82,18,15,85,11
C0107014003,131.67865,1,0,1,36685,71,29,9,91,15
C0103045948,143.11114,0,1,0,74866,75,25,17,83,26
C0108646387,156.78561,0,1,0,75709,86,14,13,87,22
C0102291838,169.09975,0,0,1,71275,75,25,21,79,24
C0103440614,202.81935,0,1,1,25515,83,17,18,82,16
C0107265601,198.20346,0,1,0,56874,80,20,14,86,13
C0101038542,106.79007,1,0,0,97483,85,15,17,83,15
C0101491341,193.60242,0,0,0,57698,78,22,14,86,23
C0101438215,182.42577,0,0,0,93813,80,20,19,81,20
C0102836712,217.65097,1,0,1,47693,81,19,9,91,21
C0105931082,173.59189,1,1,1,89041,67,33,14,86,21
C0107267652,185.37338,0,0,1,70322,81,19,15,85,14
C0103054788,217.88348,1,1,0,33012,67,33,11,89,25
C0102181974,185.15448,0,1,0,86912,79,21,12,88,23
C0102062813,184.81089,1,1,0,72141,78,22,15,85,8
C0104464146,103.70799,1,0,1,82131,66,34,20,80,16
C0101773232,178.19626,1,1,0,82194,86,14,11,89,25
C0105711325,95.3775,0,0,0,24750,84,16,14,86,21
C0109708466,106.40931,1,0,1,48239,66,34,13,87,19
C0108632112,237.40817,0,1,0,50373,79,21,18,82,26
C0109109491,149.00496,1,1,0,74224,75,25,19,81,19
C0102189347,175.74364,0,1,0,65116,74,26,22,78,26
C0104465362,196.27428,1,0,1,50532,85,15,18,82,10
C0107582802,85.91696,1,1,1,84024,84,16,14,86,13
C0103710181,117.68138,1,1,0,50522,69,31,10,90,9
C0105316900,136.05813,0,0,0,80097,79,21,16,84,14
C0108679560,172.91452,0,0,0,54188,70,30,10,90,22
C0108940662,157.41293,1,1,0,60217,85,15,22,78,16
C0107134938,118.6453,0,1,0,54570,78,22,11,89,11
C0104946476,222.9646,1,1,0,99740,68,32,13,87,15
C0107075949,177.32742,1,1,1,86198,79,21,13,87,11
C0104034336,183.86786,1,1,1,25234,69,31,12,88,25
C0102853273,231.08113,0,1,1,63797,71,29,13,87,24
C0101450299,200.53403,0,0,1,73807,84,16,21,79,26
C0108632064,214.067,0,0,0,55300,70,30,10,90,17
C0101724948,115.11875,0,0,0,83375,78,22,19,81,22
C0109621454,131.11612,1,1,0,32228,73,27,9,91,8
C0101645345,160.18985,0,1,0,58965,85,15,9,91,20
C0105661909,195.43968,0,0,1,51792,72,28,20,80,21
C0103884743,110.57515,0,1,1,59535,86,14,12,88,8
C0102374165,93.10831,0,1,1,70339,78,22,22,78,9
C0101130626,188.80266,0,0,1,61354,72,28,13,87,14
C0103365601,187.01073,1,0,0,54037,85,15,10,90,17
C0108030775,96.95959,0,1,1,35171,76,24,9,91,11
C0105948947,161.96543,0,1,1,25467,80,20,15,85,20
C0103455272,151.79446,0,0,0,87774,77,23,9,91,12
C0108814192,176.61893,0,0,1,66617,77,23,12,88,24
C0101377880,146.57595,0,1,0,34055,84,16,9,91,10
C0107914180,203.58467,1,0,1,92223,83,17,20,80,18
C0109675873,147.38428,0,0,1,94532,81,19,20,80,16
C0107696870,105.65437,0,0,0,54153,83,17,21,79,19
C0105071380,189.26325,0,0,1,75425,66,34,22,78,22
C0102374125,197.58202,0,0,1,28938,70,30,19,81,18
C0103543268,202.6838,0,1,1,58220,82,18,18,82,21
C0102804648,126.7308,1,1,1,88520,82,18,9,91,22
C0108012371,193.69616,1,1,1,38504,84,16,18,82,17
C0102042881,172.19018,0,1,0,35242,68,32,17,83,25
C0103977408,190.38077,0,1,1,56313,73,27,21,79,16
C0106119031,131.35023,0,1,0,54587,71,29,11,89,23
C0104977468,204.20868,1,1,1,87892,74,26,14,86,17
C0103768285,212.38692,1,0,0,51748,69,31,13,87,17
C0103385508,210.72099,0,1,1,91831,83,17,20,80,21
C0102735498,126.01313,1,1,1,54597,77,23,12,88,9
C0109424500,252.08193,1,0,1,94317,77,23,22,78,26
C0109653261,169.35587,1,0,1,96503,68,32,11,89,17
C0102929405,189.51423,1,0,0,74187,70,30,17,83,10
C0101476481,212.39412,0,1,0,67428,80,20,22,78,18
C0107113894,150.77992,0,0,0,27448,82,18,9,91,10
C0106952940,132.06169,0,0,1,61661,66,34,14,86,16
C0107992380,210.71821,0,1,0,54649,69,31,20,80,15
C0107449463,190.5914,1,1,0,73660,81,19,20,80,20
C0108635165,186.8791,1,0,1,99790,72,28,20,80,21
C0105556901,190.06748,0,1,1,87612,68,32,17,83,13
C0105086369,194.15216,0,1,0,46904,84,16,22,78,19
C0104214096,213.88166,0,0,1,32454,67,33,13,87,22
C0101823567,198.4363,1,1,0,92470,81,19,16,84,14
C0102261374,114.36277,0,1,1,36113,80,20,12,88,18
C0107499632,213.37642,1,0,1,48298,71,29,16,84,21
C0107647998,190.8453,0,0,0,61570,65,35,12,88,25
C0101360215,119.65388,0,0,1,55772,65,35,21,79,19
C0103574531,224.26923,0,1,0,99687,72,28,14,86,22
C0103186909,185.53113,0,1,1,25797,72,28,21,79,21
C0109518985,223.41501,0,1,0,44569,75,25,14,86,25
C0107452230,219.04028,0,0,1,30932,86,14,19,81,26
C0109745081,151.53001,1,0,0,32069,79,21,12,88,19
C0107461471,67.71627,1,1,1,47263,70,30,11,89,9
C0102185977,138.2405,1,0,0,33450,78,22,13,87,13
C0104137590,227.77783,0,1,1,81027,84,16,21,79,26
C0103180277,146.18261,0,0,1,95009,74,26,10,90,18
C0105834945,114.5817,1,0,1,28730,76,24,19,81,22
C0101404056,147.9241,0,0,1,81290,65,35,14,86,16
C0107192517,195.36528,1,1,1,84432,72,28,13,87,20
C0109240782,100.92909,0,0,0,44721,84,16,17,83,22
C0105206373,101.30554,1,1,0,46226,85,15,9,91,14
C0106765879,208.74639,0,1,1,41091,70,30,12,88,23
C0102619533,165.18189,0,0,0,64041,72,28,18,82,12
C0107660779,153.4879,0,1,0,67510,85,15,10,90,10
C0104869749,127.48395,1,1,1,66255,81,19,15,85,24
C0104760766,171.44334,1,0,1,75046,82,18,11,89,26
C0109563135,131.6766,1,1,1,49540,82,18,9,91,24
C0101817436,201.16416,0,0,0,49704,85,15,20,80,24
C0109275483,100.0251,1,0,1,47190,78,22,21,79,16
C0107555736,68.48293,0,1,0,33217,78,22,20,80,10
C0109738890,100.81845,1,1,1,66305,86,14,17,83,11
C0106264152,166.01926,1,1,1,46894,72,28,19,81,18
C0104347261,173.00056,0,1,0,32864,85,15,21,79,24
C0109878969,154.83723,0,1,1,62887,72,28,13,87,11
C0109708078,116.29043,0,0,0,85967,82,18,12,88,21
C0101866542,180.73595,0,0,1,48055,74,26,19,81,14
C0109586254,189.08958,0,1,1,24102,73,27,21,79,15
C0106140112,224.21101,1,1,1,41969,85,15,18,82,21
C0105283771,196.16432,1,1,0,40808,77,23,14,86,12
C0107950084,138.77358,1,1,1,46702,65,35,11,89,10
C0105413091,182.45754,1,0,0,66026,77,23,20,80,25
C0101839717,102.74668,1,1,0,82092,66,34,11,89,14
C0108956891,94.83296,1,1,1,88424,71,29,13,87,8
C0109116953,110.15744,0,0,1,44336,83,17,14,86,19
C0101037430,172.69694,1,0,0,87886,82,18,15,85,19
C0106113370,103.82611,1,1,1,47159,77,23,11,89,10
C0108421458,201.61437,1,1,1,31153,76,24,19,81,25
C0109578292,145.26813,0,0,0,55097,80,20,15,85,17
C0109326413,226.91875,1,1,1,49375,67,33,17,83,26
C0102562171,146.46889,0,1,0,96341,70,30,16,84,9
C0102770770,153.94268,1,1,0,32492,77,23,21,79,20
C0105502566,117.99214,1,0,1,40766,71,29,18,82,13
C0105598210,131.79272,1,0,1,85768,68,32,10,90,10
C0106656233,173.57942,1,0,0,71998,82,18,21,79,26
C0101965605,210.65652,1,0,1,95988,66,34,9,91,13
C0104818471,145.93612,1,1,0,95228,73,27,9,91,10
C0105641668,88.38798,1,1,0,27062,86,14,21,79,17
C0108177745,167.14306,1,0,0,50114,65,35,15,85,22
C0108169154,84.5588,0,1,0,33720,82,18,20,80,17
C0109247252,132.0549,0,0,0,62810,75,25,15,85,14
C0101576839,180.17295,0,1,1,49355,79,21,22,78,17
C0106385085,102.29376,0,0,0,45944,68,32,14,86,18
C0105880705,125.97079,1,0,0,52451,79,21,18,82,10
C0102187884,131.4154,1,0,0,75260,79,21,21,79,12
C0109554232,179.68266,1,1,0,70354,75,25,20,80,19
C0109813637,110.37346,0,0,1,65874,75,25,15,85,21
C0109321237,174.11568,1,0,0,88192,74,26,19,81,15
C0108537798,184.79713,1,0,1,26197,68,32,10,90,15
C0103014182,100.42926,1,1,0,54894,79,21,12,88,13
C0101463412,168.77171,1,1,0,86799,84,16,22,78,26
C0105021465,119.12712,0,1,1,91128,85,15,16,84,17
C0107331282,121.04661,0,0,1,35609,82,18,9,91,16
C0106915914,187.11034,1,1,1,68346,83,17,10,90,14
C0108319960,128.10001,0,1,1,97069,65,35,19,81,23
C0101865801,173.08672,0,0,0,38368,74,26,19,81,11
C0109815912,76.29787,1,0,1,81303,83,17,17,83,9
C0108434088,185.14011,1,1,1,64759,80,20,19,81,24
C0104149741,123.93045,1,0,1,72105,76,24,21,79,15
C0106892564,129.8721,1,0,1,30490,65,35,14,86,15
C0102115910,220.2536,0,1,0,67840,81,19,22,78,20
C0106554977,122.23282,0,0,1,36458,83,17,21,79,17
C0109483703,66.36919,1,0,1,35411,79,21,9,91,10
C0105951740,125.34443,1,0,1,59567,70,30,9,91,20
C0102241723,108.37383,0,0,1,61427,70,30,17,83,11
C0102325341,168.22698,1,0,0,44162,85,15,14,86,20
C0109895105,197.70227,1,1,1,70663,82,18,9,91,25
C0105972714,138.99439,1,0,1,73291,67,33,13,87,10
C0106827122,118.09483,1,0,1,80327,76,24,18,82,20
C0106407204,214.71227,0,0,0,69663,69,31,12,88,26
C0101412113,181.04797,1,1,0,98993,81,19,9,91,24
C0101649026,137.18435,1,0,1,49015,75,25,17,83,21
C0102135053,186.45745,1,1,1,90405,86,14,19,81,16
C0104416156,93.92398,1,0,1,54462,74,26,15,85,19
C0105284263,101.1131,1,1,0,59390,70,30,14,86,17
C0104003202,119.46836,1,0,1,78684,75,25,10,90,8
C0101238720,164.15917,1,0,1,41273,69,31,21,79,8
C0108280126,139.88389,0,1,1,54841,72,28,11,89,13
C0101635572,95.47608,1,0,0,24952,69,31,18,82,22
C0104965885,183.68316,0,1,1,25804,65,35,22,78,26
C0103661527,155.89298,1,0,0,24562,66,34,11,89,17
C0104175193,127.69991,1,1,1,89379,71,29,19,81,18
C0103269718,201.71879,1,1,0,85651,80,20,14,86,10
C0105712906,206.33466,0,0,0,76154,80,20,20,80,22
C0106759482,184.99211,1,1,0,50559,67,33,20,80,9
C0102595869,119.3541,1,0,0,62290,80,20,19,81,17
C0106415714,100.08422,0,1,0,84118,76,24,20,80,16
C0105174471,191.32284,1,1,0,97596,78,22,19,81,8
C0106206353,206.07846,0,0,0,24374,70,30,21,79,22
C0105900679,126.85658,0,0,0,60402,65,35,11,89,10
C0104590393,120.37598,1,1,1,56262,74,26,10,90,13
C0109328131,96.43284,1,0,1,64596,72,28,22,78,11
C0101130784,177.95186,0,0,0,55834,70,30,19,81,23
C0101846974,117.42742,0,0,1,66198,67,33,20,80,23
C0109784918,177.07508,1,1,0,87052,72,28,18,82,24
C0108561487,149.36649,1,0,0,65781,68,32,9,91,12
C0108576572,154.45622,1,1,0,49918,85,15,20,80,12
C0102609611,165.22805,0,1,0,62545,77,23,12,88,15
C0106266720,185.0171,0,1,1,79990,75,25,10,90,14
C0105326125,163.62788,0,0,0,64372,86,14,18,82,10
C0102114767,174.98454,0,0,0,83326,70,30,11,89,25
C0109984989,166.01857,0,1,0,93133,79,21,21,79,15
C0108460099,211.84072,1,1,1,63968,68,32,11,89,22
C0103291139,173.26884,1,0,0,57996,78,22,11,89,23
C0106725482,135.82136,0,1,0,49384,76,24,20,80,15
C0106948523,206.44389,1,0,1,85841,74,26,19,81,12
C0101557553,97.65126,1,0,0,58694,76,24,12,88,12
C0101632371,155.70576,0,1,1,64744,73,27,17,83,25
C0106572381,191.68323,1,0,0,41287,71,29,16,84,17
C0108135517,149.25203,0,0,1,52007,74,26,13,87,22
C0109939060,125.13076,0,1,1,34244,68,32,18,82,13
C0104951589,112.22767,0,0,1,52923,85,15,10,90,26
C0105099791,138.60757,0,0,0,40233,71,29,9,91,13
C0104772380,128.51429,1,1,0,47601,72,28,20,80,16
C0106864857,102.37348,1,1,0,25012,78,22,20,80,22
C0108679430,156.26861,0,0,0,84409,78,22,22,78,8
C0107251793,221.49391,0,1,0,46979,68,32,13,87,25
C0101014027,205.65377,1,1,0,67013,74,26,13,87,15
C0106498367,138.72992,1,1,1,70448,83,17,18,82,14
C0102873281,115.3236,0,1,0,84840,76,24,21,79,13
C0109643134,222.68392,0,1,0,74048,78,22,20,80,17
C0101940989,145.00188,0,0,1,67972,80,20,13,87,14
C0105231056,218.00899,1,0,1,86031,66,34,18,82,24
C0102358334,108.87681,1,1,1,46989,72,28,21,79,16
C0105774381,90.67083,1,0,1,24727,75,25,13,87,9
C0104883169,125.10727,1,1,1,51163,84,16,11,89,24
C0104102635,175.11547,0,1,0,53743,68,32,14,86,25
C0105783680,116.65734,1,1,0,51646,86,14,20,80,24
C0104697558,139.49473,1,0,1,50637,65,35,20,80,8
C0102440509,85.54892,1,0,0,43548,83,17,16,84,15
C0107004123,204.72583,0,1,1,63227,82,18,20,80,15
C0108606421,106.09445,1,0,1,46705,66,34,16,84,21
C0105606203,200.53165,1,1,0,52385,77,23,20,80,22
C0102204233,112.47869,1,1,0,39961,80,20,10,90,18
C0104202853,96.89243,1,1,1,91767,70,30,15,85,15
C0103296069,138.0923,1,1,1,74870,85,15,15,85,25
C0102423140,150.78834,0,0,1,73546,75,25,10,90,18
C0104247472,185.5148,1,1,1,48120,65,35,20,80,12
C0107112419,100.93258,0,1,1,45802,65,35,12,88,21
C0102751038,209.77439,0,0,1,38291,68,32,11,89,19
C0102593375,124.7037,0,0,1,36530,72,28,10,90,12
C0104165614,154.32932,1,1,0,35308,80,20,20,80,24
C0101707927,130.79698,0,1,0,42162,81,19,19,81,15
C0107089953,183.52154,0,0,0,37626,80,20,9,91,10
C0102883519,168.34425,0,1,1,64325,79,21,13,87,9
C0108921083,197.37311,1,1,0,39459,70,30,19,81,13
C0105084511,113.28799,1,1,1,26131,83,17,20,80,24
C0107942807,162.63756,1,0,0,38164,70,30,10,90,11
C0106628249,152.19609,1,0,1,74021,81,19,16,84,10
C0101822311,176.23228,1,1,0,34732,79,21,17,83,16
C0109859460,123.36158,0,1,0,82902,68,32,18,82,18
C0101745404,200.15955,1,0,0,35895,75,25,14,86,16
C0102474995,126.01555,1,1,1,36295,70,30,14,86,21
C0109010042,169.65208,1,1,1,51352,65,35,21,79,21
C0102274326,161.64515,0,0,0,83535,80,20,11,89,12
C0107851361,98.51053,1,0,0,37657,81,19,19,81,22
C0106536932,210.8111,1,0,0,88590,79,21,9,91,23
C0108640218,199.6881,0,0,0,99890,85,15,11,89,19
C0108206803,143.90082,1,1,0,79658,71,29,22,78,20
C0105126218,162.82523,1,1,1,92087,67,33,21,79,26
C0102094169,146.27435,0,0,0,43015,74,26,14,86,10
C0109139921,133.48283,0,1,0,62527,81,19,17,83,11
C0104463411,116.87926,0,1,1,24894,73,27,11,89,21
C0103419330,205.98909,1,1,1,24721,79,21,14,86,26
C0102019019,69.76161,1,1,0,40109,75,25,19,81,8
C0107030677,101.78757,1,1,1,94233,75,25,10,90,9
C0103378478,167.75662,1,0,1,77678,74,26,13,87,23
C0104829061,63.3194,1,0,0,25860,82,18,19,81,9
C0109795854,154.79596,0,1,1,99124,82,18,16,84,25
C0107065468,150.69637,1,1,1,83953,83,17,16,84,16
C0108649766,171.2729,0,1,1,51010,65,35,11,89,17
C0101597542,88.95013,0,1,0,46897,75,25,16,84,13
C0104297465,200.0735,1,0,1,64150,82,18,22,78,22
C0101937065,125.2716,1,0,0,93040,75,25,11,89,19
C0107573305,200.81224,0,0,0,99456,68,32,9,91,23
C0109594246,152.20427,0,1,0,80463,65,35,17,83,10
C0109562469,223.80361,0,0,0,57909,79,21,20,80,20
C0102911046,119.52119,1,1,0,93211,85,15,20,80,10
C0103344939,203.65488,1,1,1,38672,70,30,17,83,18
C0103536535,149.15826,1,0,0,80994,76,24,19,81,24
C0108868528,119.17022,1,1,0,55518,82,18,9,91,22
C0101514113,99.6818,0,0,1,62420,71,29,10,90,9
C0106955150,226.95048,0,0,1,75312,66,34,12,88,20
C0105594616,179.33252,0,1,0,65388,69,31,12,88,26
C0103258922,120.78462,1,1,0,56878,79,21,9,91,20
C0107058713,137.54835,0,0,0,42615,71,29,18,82,10
C0109155522,238.03317,1,1,1,88873,76,24,10,90,26
C0104131754,181.87581,1,1,0,58089,79,21,18,82,19
C0105267274,107.03233,1,1,1,67077,71,29,15,85,22
C0101487880,234.35294,0,1,1,84286,78,22,13,87,23
C0104076616,215.46342,1,0,1,78598,86,14,11,89,22
C0101226222,87.20074,0,1,0,29106,67,33,19,81,15
C0102438588,104.86634,1,0,1,86746,76,24,21,79,17
C0103295832,165.59665,0,1,0,51885,68,32,21,79,13
C0102766102,206.45128,1,1,0,96832,66,34,19,81,24
C0103288288,228.25694,0,1,1,98886,68,32,9,91,24
C0102950826,132.79944,1,1,0,72136,76,24,12,88,23
C0104443279,147.15033,1,0,1,64277,77,23,11,89,12
C0106574959,127.61286,1,0,1,36734,81,19,14,86,24
C0107607955,127.71414,0,0,0,42566,65,35,12,88,16
C0109121982,135.16516,0,0,0,60604,71,29,20,80,10
C0106735394,115.97561,0,1,1,51709,79,21,13,87,23
C0101577017,219.25705,1,1,1,73645,74,26,15,85,23
C0104034904,169.45995,0,1,0,41655,82,18,14,86,16
C0108627490,130.16347,0,0,1,88943,78,22,22,78,20
C0106173425,178.08208,0,0,1,49352,79,21,20,80,8
