"","test_group","tot_sls","female","married","children","NumChildren","Population_K","HouseHolds","HHAveSize","pop_0_25","pop_26_45","pop_46_65","pop_65_plus","HHIncomeMed","WhtCollarOcc","cust_age","em_y","cluster"
"3598",1,52.91,1,0,1,2,624,278,2.2,31,30,23,14,83782,39,45,0,2
"3599",1,77.38,1,1,1,1,449,193,2.3,32,29,23,14,41301,32,74,0,3
"3602",1,43.92,1,1,1,1,726,305,2.4,32,29,23,15,74146,51,58,0,1
"3603",1,22.01,1,0,1,1,548,227,2.4,32,30,23,14,76863,24,65,0,2
"3605",1,0.5,1,0,0,0,441,187,2.4,32,29,23,15,70106,23,67,0,1
"3606",1,11.13,0,0,1,1,531,230,2.3,31,30,22,14,42737,21,46,0,3
"3609",1,70.77,0,1,1,1,703,276,2.5,32,29,23,15,42435,41,33,0,3
"3610",1,27.71,0,0,0,0,417,174,2.4,31,30,23,14,38012,32,48,0,3
"3612",1,96.9,0,1,0,0,705,300,2.4,32,30,23,14,87109,31,65,0,2
"3613",1,95.03,0,1,1,1,479,193,2.5,32,29,22,14,56190,43,67,0,4
"3615",1,98.81,1,0,1,2,791,330,2.4,32,30,23,15,50179,36,77,0,4
"3618",1,78,0,0,0,0,828,354,2.3,31,30,22,15,45488,41,73,0,3
"3619",1,18.57,0,1,1,2,519,221,2.3,32,29,23,15,72912,29,62,0,1
"3625",1,39.05,0,0,1,1,956,403,2.4,31,30,23,15,72238,51,60,0,1
"3626",1,22.66,0,0,1,1,850,355,2.4,32,30,22,14,65268,33,57,0,1
"3629",1,52.73,1,0,1,1,666,283,2.4,31,30,22,15,54974,42,54,0,4
"3630",1,12.85,1,0,1,1,628,264,2.4,32,30,23,14,46069,48,64,0,3
"3633",1,52.35,0,0,0,0,526,223,2.4,31,30,23,15,54609,28,66,0,4
"3634",1,75.62,0,1,1,3,563,245,2.3,31,29,23,15,84157,27,55,0,2
"3635",1,50.6,0,0,1,4,507,216,2.3,31,30,22,15,51469,55,54,0,4
"3637",1,98.58,1,0,1,3,483,207,2.3,31,30,23,15,41087,37,55,0,3
"3638",1,17.05,1,0,0,0,825,332,2.5,31,30,23,15,67114,33,53,0,1
"3640",1,30.73,1,0,1,4,556,234,2.4,32,29,23,15,73918,28,60,0,1
"3641",1,53.66,1,0,1,4,617,265,2.3,32,30,23,14,50225,42,43,0,4
"3643",1,88.87,1,0,1,1,649,277,2.3,31,29,23,15,67136,41,49,0,1
"3644",1,49.97,1,0,1,2,620,269,2.3,31,30,23,15,59982,40,60,0,4
"3645",1,78.94,0,0,1,4,583,247,2.4,31,29,23,15,38042,39,52,0,3
"3646",1,35.6,1,0,1,1,697,288,2.4,31,30,22,15,65461,48,41,0,1
"3649",1,94.87,0,0,1,1,624,278,2.2,31,30,23,14,83782,39,65,0,2
"3655",1,92.04,1,1,1,7,624,278,2.2,31,30,23,14,83782,39,65,0,2
"3658",1,16.03,0,0,1,1,559,240,2.3,32,29,23,14,34349,66,42,0,3
"3661",1,67.49,0,0,1,1,461,204,2.3,32,29,22,15,55435,44,55,0,4
"3662",1,26.64,0,0,0,0,846,344,2.5,31,30,23,15,70048,37,48,0,1
"3665",1,59.54,0,0,0,0,805,346,2.3,32,29,22,14,85525,35,54,0,2
"3669",1,73.18,1,0,0,0,564,231,2.4,32,30,22,15,51019,22,62,0,4
"3671",1,29.13,1,0,0,0,482,197,2.4,32,30,22,15,84372,43,53,0,2
"3675",1,0.7,0,0,1,1,935,383,2.4,32,30,23,14,26316,48,68,0,3
"3676",1,44.73,1,1,0,0,790,343,2.3,32,29,23,15,73182,32,68,0,1
"3679",1,65.86,1,0,1,3,496,208,2.4,32,30,22,15,85483,46,59,0,2
"3680",1,54.25,0,0,1,1,854,344,2.5,32,30,22,14,57721,36,56,0,4
"3681",1,40.24,1,1,0,0,795,311,2.6,32,29,23,15,77469,33,54,0,2
"3683",1,87.19,0,0,0,0,418,185,2.3,32,30,22,15,41767,33,60,0,3
"3685",1,95.71,1,0,1,1,512,223,2.3,32,30,23,14,43283,29,71,0,3
"3686",1,85.53,0,0,0,0,560,244,2.3,31,30,22,15,77052,32,53,0,2
"3688",1,78.61,0,0,0,0,796,336,2.4,31,30,23,15,71058,38,57,0,1
"3691",1,64.41,1,0,1,4,892,387,2.3,32,30,22,14,77750,28,52,0,2
"3692",1,21.24,0,1,1,1,292,124,2.4,31,30,23,14,63188,42,64,0,1
"3693",1,81.49,0,0,0,0,754,323,2.3,32,30,23,14,72850,41,50,0,1
"3695",1,8.27,0,0,1,2,756,324,2.3,31,29,23,15,64712,24,51,0,1
"3699",1,69.38,1,1,0,0,628,256,2.5,32,29,23,14,44565,38,64,0,3
"3704",1,79.21,1,0,0,0,647,271,2.4,32,29,22,15,41147,38,58,0,3
"3706",1,76.96,1,0,0,0,393,170,2.3,32,29,23,15,87748,34,60,0,2
"3710",1,92.43,1,1,0,0,435,188,2.3,31,30,22,15,32174,38,60,0,3
"3711",1,187.3,0,1,1,1,679,296,2.3,32,30,22,15,70961,29,67,0,1
"3712",1,16.19,1,0,0,0,711,309,2.3,32,29,22,15,83952,32,45,0,2
"3717",1,87.57,1,0,1,1,695,303,2.3,32,30,23,14,46767,37,72,0,3
"3719",1,67.67,1,1,1,2,660,290,2.3,31,30,22,15,77147,33,56,0,2
"3721",1,58.22,0,1,1,1,824,373,2.2,31,30,23,15,86857,36,49,0,2
"3722",1,89.91,1,0,0,0,533,226,2.4,32,29,23,15,83541,30,73,0,2
"3725",1,188.89,0,0,1,1,622,270,2.3,31,29,23,15,77677,25,62,0,2
"3727",1,12.3,1,0,1,4,506,213,2.4,32,30,23,14,41065,28,88,0,3
"3730",1,60.52,0,0,0,0,600,265,2.3,31,30,23,15,66746,37,56,0,1
"3731",1,58.22,1,0,1,1,438,183,2.4,32,29,23,15,45705,19,44,0,3
"3734",1,47.7,1,0,1,4,777,327,2.4,31,30,23,14,70851,26,57,0,1
"3735",1,56.87,1,0,0,0,675,290,2.3,32,30,22,15,52623,23,52,0,4
"3736",1,31.01,1,0,1,1,605,260,2.3,31,30,23,14,54879,48,57,0,4
"3738",1,27.5,1,0,1,1,568,235,2.4,32,29,22,14,33605,49,71,0,3
"3739",1,1.47,1,1,1,4,416,178,2.3,32,29,23,15,51746,31,66,0,4
"3742",1,60.84,1,1,1,2,641,273,2.3,32,30,23,14,82063,42,90,0,2
"3750",1,23.73,0,0,1,3,615,247,2.5,32,30,23,14,47136,46,39,0,3
"3753",1,123.63,1,0,0,0,474,197,2.4,32,29,22,15,68044,42,53,0,1
"3755",1,12.43,0,0,1,2,327,147,2.2,31,30,22,15,39920,33,53,0,3
"3756",1,25.14,1,0,0,0,705,300,2.4,32,30,23,14,87109,31,69,0,2
"3757",1,78.28,1,0,1,3,751,326,2.3,32,30,22,14,51671,19,38,0,4
"3758",1,69.1,1,0,1,1,883,369,2.4,31,30,23,14,61283,22,56,0,1
"3760",1,67.95,1,0,1,1,557,246,2.3,32,29,23,15,42710,34,52,0,3
"3761",1,52.14,0,0,0,0,767,333,2.3,32,29,23,15,49526,33,57,0,4
"3765",1,79.19,1,1,0,3,556,231,2.4,32,30,22,15,39860,31,42,0,3
"3769",1,7.07,0,1,1,2,376,158,2.4,31,30,23,15,54398,27,50,0,4
"3770",1,53.25,1,1,1,4,707,301,2.3,32,30,22,14,65018,35,55,0,1
"3771",1,29.15,0,1,1,3,461,208,2.2,32,30,23,14,41340,25,61,0,3
"3773",1,37.1,0,0,1,2,327,147,2.2,31,30,22,15,39920,33,53,0,3
"3774",1,35.13,1,0,0,0,494,200,2.5,31,30,22,15,62358,27,59,0,1
"3775",1,54.69,1,0,0,0,623,256,2.4,31,30,22,15,61722,30,87,0,1
"3777",1,15,1,1,1,1,648,271,2.4,32,29,23,15,68022,46,65,0,1
"3779",1,88.24,0,1,1,2,542,243,2.2,32,30,23,14,46462,44,47,0,3
"3781",1,46.08,1,0,1,3,622,264,2.4,32,29,22,15,39887,21,53,0,3
"3783",1,97.75,0,0,0,0,832,358,2.3,32,29,23,14,52316,34,60,0,4
"3784",1,81.72,0,0,0,0,633,263,2.4,32,30,22,15,67054,25,57,0,1
"3789",1,57.15,0,1,1,1,705,286,2.5,32,30,22,14,58623,33,46,0,4
"3793",1,97.56,1,0,1,1,839,365,2.3,32,30,22,15,57732,36,50,0,4
"3794",1,54,1,1,1,2,484,218,2.2,31,30,22,15,84049,42,43,0,2
"3795",1,19.48,1,0,1,4,868,369,2.4,31,30,23,15,65574,20,53,0,1
"3797",1,10.96,1,0,0,3,667,284,2.3,32,30,22,15,35004,35,41,0,3
"3799",1,21.03,1,0,1,1,728,313,2.3,31,30,23,15,56676,40,51,0,4
"3800",1,35.82,0,1,1,2,771,341,2.3,32,30,22,14,61662,22,51,0,1
"3803",1,61.23,1,0,0,0,474,197,2.4,32,29,22,15,68044,42,66,0,1
"3804",1,0.55,1,0,0,0,884,369,2.4,31,29,23,15,39919,31,82,0,3
"3805",1,22.78,1,1,0,0,510,225,2.3,32,29,23,14,79354,24,53,0,2
"3808",1,75.21,0,0,1,1,576,248,2.3,32,29,23,14,70854,22,56,0,1
"3809",1,83.33,1,1,1,2,665,282,2.4,32,29,23,15,65917,33,43,0,1
"3812",1,84.89,0,0,1,1,330,142,2.3,31,30,23,15,37886,37,45,0,3
"3817",1,11.76,0,0,1,1,539,233,2.3,32,29,22,15,83719,42,54,0,2
"3818",1,9.37,0,1,1,1,676,291,2.3,31,30,22,15,77688,39,61,0,2
"3820",1,28.7,1,0,0,0,494,200,2.5,31,30,22,15,62358,27,59,0,1
"3821",1,80.71,0,0,1,5,687,292,2.4,31,30,22,15,79404,19,58,0,2
"3823",1,88.41,0,0,0,0,702,309,2.3,32,29,23,14,57266,56,50,0,4
"3824",1,50.19,0,1,0,0,598,252,2.4,32,29,22,15,46592,34,73,0,3
"3826",1,71.27,0,0,0,0,626,274,2.3,32,29,23,14,74127,37,82,0,1
"3827",1,60.01,1,0,1,1,601,254,2.4,31,29,23,15,36554,40,41,0,3
"3834",1,77.95,0,0,1,2,920,399,2.3,32,30,22,14,44742,40,75,0,3
"3835",1,54.64,1,1,1,2,802,324,2.5,32,30,22,15,64983,35,55,0,1
"3837",1,9.77,0,0,0,0,858,369,2.3,31,30,23,14,66667,26,62,0,1
"3840",1,13.8,1,0,1,2,734,307,2.4,32,30,22,15,56709,41,66,0,4
"3842",1,24.94,1,0,1,2,791,330,2.4,32,30,23,15,50179,36,77,0,4
"3843",1,17.46,1,0,0,0,616,274,2.2,31,30,22,15,53215,46,60,0,4
"3845",1,59.81,1,1,1,1,717,325,2.2,32,30,22,14,58620,53,57,0,4
"3846",1,28.93,0,0,1,3,795,311,2.6,32,29,23,15,77469,33,67,0,2
"3847",1,56.24,1,1,1,1,793,336,2.4,31,30,22,15,39861,22,54,0,3
"3850",1,25.34,1,0,0,0,606,258,2.3,32,29,23,14,58556,17,87,0,4
"3851",1,91.4,1,0,1,1,931,401,2.3,31,30,23,14,82108,28,49,0,2
"3853",1,32.02,1,0,0,0,647,271,2.4,32,29,22,15,41147,38,58,0,3
"3856",1,58.18,1,0,1,1,546,239,2.3,32,30,22,15,45427,34,34,0,3
"3857",1,30.41,1,0,0,0,687,285,2.4,31,30,22,14,67076,56,62,0,1
"3858",1,97.3,1,0,0,0,668,274,2.4,31,30,23,15,54393,27,45,0,4
"3859",1,61.1,0,1,1,1,656,289,2.3,32,29,23,14,67468,28,52,0,1
"3861",1,26.47,1,0,1,2,863,366,2.4,32,29,22,15,71522,30,57,0,1
"3862",1,44.92,1,0,1,1,631,269,2.3,32,29,23,15,61700,32,59,0,1
"3865",1,93.26,0,1,1,1,614,252,2.4,32,29,23,14,36395,37,53,0,3
"3866",1,99.07,1,1,1,2,524,235,2.2,32,29,23,15,48460,16,63,0,4
"3867",1,51.02,1,1,1,1,594,265,2.2,32,29,23,14,83482,27,49,0,2
"3869",1,72.81,1,1,1,3,517,232,2.2,32,29,23,15,61909,24,59,0,1
"3870",1,3.42,0,0,1,3,633,274,2.3,31,29,23,15,38131,31,45,0,3
"3871",1,38.96,0,0,0,0,636,271,2.3,32,30,22,15,78798,35,75,0,2
"3872",1,88.9,1,0,0,0,395,169,2.3,31,30,23,15,65141,45,67,0,1
"3874",1,18.56,0,1,1,1,377,153,2.5,32,30,22,15,63769,41,56,0,1
"3878",1,79.44,1,0,0,0,626,258,2.4,32,29,23,15,84062,38,56,0,2
"3879",1,32.06,0,0,0,0,831,352,2.4,31,30,23,15,55385,28,52,0,4
"3884",1,85.33,1,0,1,2,576,238,2.4,32,29,23,15,48581,34,32,0,4
"3885",1,116.54,1,0,1,3,643,274,2.3,31,30,23,15,34990,20,37,0,3
"3887",1,79.15,0,1,0,0,518,222,2.3,32,29,23,15,62085,45,47,0,1
"3889",1,18.91,1,1,1,7,729,327,2.2,32,29,23,14,64816,37,44,0,1
"3891",1,94.65,1,0,1,1,695,303,2.3,32,30,23,14,46767,37,72,0,3
"3895",1,72.74,0,0,0,0,450,198,2.3,32,30,23,14,41134,58,52,0,3
"3896",1,23.84,0,0,1,1,583,254,2.3,32,30,23,14,56032,26,56,0,4
"3899",1,43.8,1,0,1,1,711,301,2.4,32,29,23,15,51836,39,59,0,4
"3900",1,48.21,1,0,0,0,779,316,2.5,32,30,23,14,55792,49,57,0,4
"3902",1,49.38,0,0,0,0,657,285,2.3,32,30,22,15,23455,37,58,0,3
"3906",1,95.87,0,0,0,0,692,302,2.3,32,29,22,15,51474,31,52,0,4
"3910",1,53.11,0,0,0,0,982,439,2.2,32,30,22,14,70693,40,55,0,1
"3911",1,63.96,1,0,0,0,624,278,2.2,31,30,23,14,83782,39,60,0,2
"3914",1,129.59,0,0,0,0,541,234,2.3,31,30,22,15,44382,33,67,0,3
"3915",1,0.76,1,0,1,4,792,336,2.4,31,30,22,15,75003,23,71,0,2
"3918",1,94.08,1,0,1,1,715,307,2.3,32,30,23,15,45274,34,39,0,3
"3920",1,23.1,1,1,1,1,616,272,2.3,32,29,22,15,58410,29,50,0,4
"3921",1,21.64,0,0,0,0,991,414,2.4,31,30,23,15,58736,20,52,0,4
"3925",1,60.92,1,0,0,0,700,291,2.4,31,30,23,15,65322,29,57,0,1
"3928",1,73.99,0,0,0,0,567,233,2.4,32,29,22,15,33278,32,69,0,3
"3932",1,195,0,0,0,0,694,307,2.3,31,29,23,15,65072,41,52,0,1
"3933",1,35.01,1,0,1,2,646,278,2.3,31,30,23,15,50620,25,49,0,4
"3934",1,75.49,0,0,1,3,888,359,2.5,32,30,22,14,66923,35,52,0,1
"3936",1,31,1,0,0,0,691,298,2.3,31,29,23,15,41330,24,51,0,3
"3937",1,77.92,0,0,0,0,622,268,2.3,32,30,22,14,60745,49,53,0,4
"3939",1,98.89,0,0,0,0,576,248,2.3,32,30,22,15,62054,28,53,0,1
"3943",1,56.06,0,1,1,3,597,255,2.3,32,29,22,15,39891,47,71,0,3
"3945",1,64.86,0,0,0,0,487,202,2.4,32,29,23,14,78788,52,45,0,2
"3946",1,27.44,1,1,0,0,487,208,2.3,32,29,23,15,69990,35,47,0,1
"3947",1,38.26,0,1,1,1,413,173,2.4,32,30,22,14,74121,34,47,0,1
"3949",1,29.11,1,1,1,1,441,185,2.4,31,30,23,15,38874,39,55,0,3
"3953",1,79.55,1,0,0,0,760,308,2.5,32,30,23,14,45861,44,67,0,3
"3954",1,25.58,0,0,0,0,728,313,2.3,31,30,23,15,56532,39,65,0,4
"3955",1,35.98,1,0,1,4,899,385,2.3,31,29,23,15,58616,47,63,0,4
"3956",1,23.49,0,0,0,0,594,272,2.2,32,30,23,14,43799,17,65,0,3
"3958",1,64.03,1,1,0,0,659,269,2.4,32,30,22,15,52692,36,52,0,4
"3959",1,112.35,0,0,0,0,705,300,2.4,32,30,23,14,87109,31,51,0,2
"3962",1,15.37,0,0,0,0,837,351,2.4,32,29,23,15,37973,51,62,0,3
"3965",1,9.13,1,0,1,1,564,240,2.4,31,30,23,15,60541,25,55,0,4
"3966",1,98.36,0,1,1,3,705,300,2.4,32,30,23,14,87109,31,34,0,2
"3969",1,61.34,1,0,1,1,492,205,2.4,32,30,22,15,42652,29,49,0,3
"3973",1,17.99,0,0,1,1,460,206,2.2,31,30,23,15,69209,38,49,0,1
"3979",1,71.82,1,0,0,0,721,334,2.2,32,29,23,14,35400,21,31,0,3
"3980",1,62.44,0,1,1,1,583,255,2.3,32,30,22,15,65925,30,64,0,1
"3982",1,153.75,0,1,1,2,737,318,2.3,32,29,22,15,67883,24,53,0,1
"3983",1,88.68,1,0,1,7,526,216,2.4,32,29,23,14,72851,31,55,0,1
"3984",1,162.11,0,0,1,1,555,238,2.3,32,29,23,14,70010,24,56,0,1
"3985",1,146.84,0,1,0,0,765,324,2.4,32,29,22,15,64740,21,48,0,1
"3987",1,12.74,1,0,0,0,705,300,2.4,32,30,23,14,87109,31,59,0,2
"3989",1,97.78,0,0,1,3,631,273,2.3,32,29,22,15,70159,33,70,0,1
"3991",1,97.77,1,0,0,0,987,416,2.4,32,29,23,15,53258,31,62,0,4
"3994",1,17.62,0,0,0,0,539,233,2.3,32,29,22,15,83719,42,48,0,2
"3996",1,156.36,0,1,1,3,597,255,2.3,32,29,22,15,39891,47,71,0,3
"3998",1,40.57,1,0,1,1,571,255,2.2,32,30,23,14,58591,36,43,0,4
"3999",1,78.09,0,1,1,2,670,283,2.4,31,30,23,15,48008,28,44,0,4
"4002",1,56.66,1,1,1,4,634,267,2.4,32,29,22,15,41526,32,62,0,3
"4003",1,22.5,0,0,1,1,797,355,2.2,31,30,23,15,82408,23,54,0,2
"4004",1,46.28,0,0,1,1,727,301,2.4,32,30,22,14,56773,32,65,0,4
"4007",1,84.6,1,0,1,3,824,373,2.2,31,30,23,15,86857,36,45,0,2
"4008",1,30.19,0,1,1,2,740,299,2.5,32,29,23,14,40984,34,76,0,3
"4010",1,61.95,1,0,0,0,609,266,2.3,32,30,23,14,43273,44,68,0,3
"4012",1,45.28,0,0,1,1,461,204,2.3,32,29,22,15,55435,44,55,0,4
"4015",1,29.06,0,0,0,0,870,372,2.3,32,29,22,15,54921,31,49,0,4
"4016",1,40.21,0,0,1,1,531,230,2.3,31,30,22,14,42737,21,46,0,3
"4017",1,20.71,0,1,0,0,1017,420,2.4,31,30,23,14,56590,31,48,0,4
"4018",1,35.62,0,0,0,0,531,231,2.3,32,29,23,15,55314,38,51,0,4
"4022",1,34.33,1,0,0,0,760,308,2.5,32,30,23,14,45861,44,67,0,3
"4026",1,182.47,0,0,1,1,550,233,2.4,31,29,23,15,51508,43,50,0,4
"4028",1,159.79,1,0,1,1,695,303,2.3,32,30,23,14,46767,37,72,0,3
"4030",1,44.86,0,0,1,2,562,256,2.2,32,30,23,14,71467,47,56,0,1
"4034",1,90.03,1,0,1,6,586,249,2.4,31,30,22,14,47424,27,59,0,3
"4036",1,54.41,0,0,0,0,632,277,2.3,32,30,22,14,39304,26,26,0,3
"4037",1,59.93,0,0,0,0,430,187,2.3,32,30,23,14,76198,25,52,0,2
"4039",1,77.38,1,0,1,2,824,373,2.2,31,30,23,15,86857,36,46,0,2
"4044",1,57.66,1,1,1,2,658,267,2.5,32,29,23,15,42649,28,61,0,3
"4045",1,14.27,1,1,1,1,603,264,2.3,31,30,23,15,61728,25,44,0,1
"4046",1,133.44,1,0,1,1,816,344,2.4,31,30,22,15,66983,35,50,0,1
"4047",1,68.45,0,1,1,1,563,245,2.3,31,29,23,15,84157,27,71,0,2
"4048",1,83.47,1,1,1,1,300,124,2.4,32,29,23,14,76556,27,36,0,2
"4049",1,44.79,1,0,0,0,747,314,2.4,31,30,23,14,71781,44,47,0,1
"4050",1,45.78,0,0,1,1,361,155,2.3,32,30,23,14,58701,42,55,0,4
"4051",1,57.56,1,0,1,1,892,399,2.2,31,29,23,15,46578,39,55,0,3
"4056",1,29.24,1,1,1,2,635,265,2.4,32,29,22,15,33588,40,40,0,3
"4057",1,74.69,1,0,1,2,716,296,2.4,32,29,23,14,52602,23,52,0,4
"4058",1,43.87,1,0,1,3,228,96,2.4,31,29,23,15,64820,30,50,0,1
"4059",1,50.23,1,1,0,0,654,273,2.4,32,29,23,14,52720,32,51,0,4
"4063",1,16.19,0,0,0,0,393,170,2.3,32,29,23,15,87748,34,73,0,2
"4064",1,29.35,0,1,1,5,512,225,2.3,31,30,22,14,66970,42,53,0,1
"4066",1,4.24,1,0,0,0,393,170,2.3,32,29,23,15,87748,34,56,0,2
"4067",1,54.47,0,1,1,2,657,272,2.4,32,29,23,14,64565,24,60,0,1
"4068",1,1.43,0,1,1,3,727,293,2.5,32,30,22,14,60182,29,51,0,4
"4069",1,186.56,1,0,1,1,566,234,2.4,32,30,22,14,70958,42,51,0,1
"4072",1,96.42,1,1,1,2,597,247,2.4,31,30,22,15,55311,34,46,0,4
"4073",1,53.79,1,1,1,1,449,193,2.3,32,29,23,14,41301,32,74,0,3
"4075",1,61.82,0,0,1,3,611,253,2.4,32,30,23,14,46570,27,41,0,3
"4076",1,34.87,0,0,1,4,500,205,2.4,32,29,22,15,55617,37,54,0,4
"4081",1,78.89,1,0,0,0,962,414,2.3,31,30,23,15,56639,36,69,0,4
"4084",1,82.99,1,0,1,1,405,172,2.4,32,30,22,14,54433,28,65,0,4
"4086",1,71.6,1,0,0,0,931,401,2.3,31,30,23,14,82108,28,56,0,2
"4087",1,82.51,0,0,1,2,759,320,2.4,32,30,22,14,40211,45,44,0,3
"4089",1,61.47,1,0,0,0,601,252,2.4,32,29,23,15,70837,27,54,0,1
"4098",1,33.99,1,0,0,0,616,269,2.3,32,30,23,14,47967,33,52,0,4
"4099",1,41.72,1,0,1,1,705,300,2.4,32,30,23,14,87109,31,64,0,2
"4101",1,82.82,0,1,0,0,764,323,2.4,32,29,23,15,52080,37,51,0,4
"4106",1,18.64,1,0,0,0,393,170,2.3,32,29,23,15,87748,34,64,0,2
"4107",1,72.46,0,0,1,3,569,240,2.4,32,29,23,14,61734,37,53,0,1
"4110",1,73.96,0,1,1,1,701,293,2.4,32,29,23,14,61846,38,51,0,1
"4114",1,94.31,1,0,1,4,597,250,2.4,32,29,22,15,64563,35,56,0,1
"4118",1,37.13,1,0,0,0,628,276,2.3,31,30,23,14,66272,39,67,0,1
"4119",1,21.42,1,0,0,0,828,338,2.4,32,30,22,15,54392,35,60,0,4
"4121",1,115.45,1,1,1,1,604,250,2.4,32,30,22,15,58686,38,53,0,4
"4122",1,39.48,0,0,1,1,781,345,2.3,32,29,22,14,64733,30,49,0,1
"4124",1,16.98,1,0,1,5,705,300,2.4,32,30,23,14,87109,31,53,0,2
"4126",1,153.91,1,0,0,0,636,261,2.4,32,29,23,14,67006,36,46,0,1
"4127",1,81.67,1,0,1,1,534,223,2.4,31,30,22,15,57733,42,75,0,4
"4132",1,62.71,0,1,1,2,720,294,2.4,32,29,23,15,84151,36,47,0,2
"4135",1,14.22,1,0,0,0,585,253,2.3,32,29,23,14,61737,11,55,0,1
"4137",1,58.78,1,0,1,2,430,177,2.4,31,30,23,14,51684,43,90,0,4
"4138",1,86.84,0,1,1,2,607,246,2.5,32,30,23,14,54900,30,51,0,4
"4139",1,26.62,0,0,0,0,632,277,2.3,32,30,22,14,39304,26,26,0,3
"4141",1,27.05,1,1,1,5,641,281,2.3,32,29,22,15,69969,40,52,0,1
"4142",1,25.25,1,1,1,1,430,181,2.4,31,30,23,15,68913,47,47,0,1
"4143",1,0.15,1,0,0,0,612,270,2.3,32,30,22,15,17750,40,50,0,3
"4144",1,81.63,0,0,1,2,421,185,2.3,32,29,22,15,69681,33,56,0,1
"4146",1,73.79,1,0,1,3,397,177,2.2,31,29,23,15,55386,35,54,0,4
"4152",1,19.23,0,1,1,1,824,373,2.2,31,30,23,15,86857,36,49,0,2
"4153",1,72.31,1,1,1,7,729,327,2.2,32,29,23,14,64816,37,44,0,1
"4154",1,165.87,0,1,1,4,479,210,2.3,31,29,23,15,61819,28,71,0,1
"4155",1,38.33,1,1,1,1,486,209,2.3,31,30,23,15,60752,34,33,0,4
"4158",1,81.52,0,1,0,0,627,272,2.3,32,30,22,15,64716,25,60,0,1
"4159",1,48.58,0,0,1,1,669,275,2.4,32,29,23,14,71774,32,49,0,1
"4160",1,28.84,0,0,1,2,756,324,2.3,31,29,23,15,64712,24,51,0,1
"4161",1,99.6,1,0,0,0,613,249,2.5,31,30,23,14,79414,45,68,0,2
"4162",1,20.52,0,0,1,2,801,351,2.3,31,29,23,15,62354,18,54,0,1
"4163",1,55,0,0,0,0,725,291,2.5,32,29,23,15,70722,63,49,0,1
"4165",1,27.5,0,0,0,0,831,352,2.4,31,30,23,15,55385,28,52,0,4
"4166",1,88.13,1,0,0,0,636,261,2.4,32,29,23,14,67006,36,46,0,1
"4167",1,38.89,0,1,1,7,701,281,2.5,32,29,23,15,52603,34,66,0,4
"4169",1,49.67,0,0,1,2,327,147,2.2,31,30,22,15,39920,33,53,0,3
"4172",1,49.7,1,0,1,2,559,233,2.4,31,29,23,15,71293,60,49,0,1
"4174",1,88.24,1,0,1,3,499,212,2.4,32,29,23,15,54372,23,53,0,4
"4179",1,114.92,1,0,0,0,483,207,2.3,31,30,23,14,29969,31,62,0,3
"4181",1,29.28,0,0,0,0,738,309,2.4,32,30,23,14,66904,33,49,0,1
"4184",1,4.4,0,0,1,4,698,297,2.4,32,30,22,14,50896,22,65,0,4
"4185",1,57.36,1,0,0,0,732,315,2.3,31,30,22,15,50569,55,51,0,4
"4187",1,95.33,0,1,1,2,716,303,2.4,31,30,22,15,54860,39,60,0,4
"4189",1,24.88,1,1,1,1,515,224,2.3,32,29,23,15,38086,43,62,0,3
"4190",1,24.03,1,1,1,2,853,371,2.3,32,29,22,15,56671,64,45,0,4
"4191",1,3.2,0,0,1,7,825,361,2.3,32,30,22,14,74072,50,55,0,1
"4193",1,3.71,1,1,1,2,583,244,2.4,32,30,22,15,84567,40,52,0,2
"4195",1,22.35,0,0,0,0,676,291,2.3,31,30,22,15,77688,39,81,0,2
"4197",1,36.61,0,0,1,1,305,132,2.3,32,30,22,14,70931,37,53,0,1
"4202",1,11.93,1,0,1,3,910,379,2.4,32,29,22,15,81095,29,69,0,2
"4203",1,80.67,0,0,0,0,771,328,2.4,32,30,22,15,55814,35,66,0,4
"4205",1,15.38,1,0,0,0,473,211,2.2,31,30,23,14,54414,47,51,0,4
"4207",1,39.2,0,1,0,0,591,251,2.4,32,30,23,14,42112,20,64,0,3
"4210",1,99.79,1,0,0,0,648,295,2.2,32,29,23,15,45961,44,60,0,3
"4211",1,91.59,0,0,1,1,476,194,2.5,31,30,23,14,48762,38,66,0,4
"4214",1,41.12,0,0,1,1,653,300,2.2,32,30,22,15,70261,27,56,0,1
"4215",1,37.26,1,1,1,1,717,325,2.2,32,30,22,14,58620,53,57,0,4
"4218",1,8.05,1,1,0,3,499,203,2.5,32,29,23,14,41057,31,46,0,3
"4219",1,93.66,1,1,1,4,416,178,2.3,32,29,23,15,51746,31,66,0,4
"4221",1,80.22,0,0,0,0,771,328,2.4,32,30,22,15,55814,35,66,0,4
"4228",1,98.58,1,0,0,0,487,209,2.3,31,29,23,14,50148,39,52,0,4
"4233",1,40.99,0,0,0,0,455,199,2.3,32,30,22,14,83728,26,51,0,2
"4236",1,43.45,1,0,0,0,555,242,2.3,32,29,23,15,53202,46,53,0,4
"4237",1,43.54,1,0,1,4,529,233,2.3,31,30,23,14,69587,26,50,0,1
"4238",1,83.91,0,0,0,0,394,169,2.3,32,30,23,14,67061,37,53,0,1
"4239",1,34.5,0,0,1,3,697,297,2.3,32,29,23,14,70294,36,58,0,1
"4241",1,24.19,0,0,1,1,725,316,2.3,32,29,22,15,46111,38,50,0,3
"4243",1,37.11,1,1,0,0,758,315,2.4,32,29,23,14,58661,33,46,0,4
