customer_id,channel,female,married,children,NumChildren,Population_K,HouseHolds, HHAveSize ,pop_0_25,pop_26_45,pop_46_65,pop_65_plus,HHIncomeMed,WhtCollarOcc,BluCollarOcc,cust_age
C0107755222,display_ad,0,1,1,3,818,152, 2.5 ,32,29,22,17,76046,28,72,67
C0105818220,display_ad,1,1,0,3,891,287, 2.3 ,31,30,22,17,49523,28,72,39
C0108656255,direct,1,1,1,0,579,258, 2.1 ,32,29,22,17,65313,47,53,61
C0104854597,dm,1,0,0,0,371,476, 2.3 ,32,30,22,16,16249,35,65,50
C0103911856,organic_search,1,0,1,3,1009,104, 2.3 ,32,29,23,16,36694,48,52,23
C0103120006,em,1,1,1,4,1087,299, 2.4 ,31,30,23,16,19935,61,39,72
C0104872586,organic_search,0,0,1,0,827,362, 2.1 ,32,29,23,16,60714,54,46,73
C0105431133,direct,0,1,0,2,673,111, 2.6 ,32,30,22,16,71049,33,67,71
C0107372603,organic_search,0,1,1,2,526,228, 2.6 ,32,30,23,15,19588,30,70,81
C0102893677,organic_search,0,1,0,5,483,440, 2.1 ,31,30,23,16,79858,27,73,57
C0106797291,em,1,1,0,3,953,180, 2.4 ,31,30,23,16,34655,65,35,91
C0106410553,direct,0,0,0,3,939,336, 2.1 ,32,29,23,16,80903,52,48,92
C0102365997,display_ad,1,0,1,2,822,341, 2.2 ,32,30,22,16,41344,34,66,61
C0106257006,organic_search,0,0,0,2,480,436, 2.1 ,32,29,23,16,59835,58,42,59
C0104933200,dm,1,1,1,3,278,417, 2.2 ,31,29,22,18,42951,59,41,64
C0107097382,organic_search,1,0,0,3,385,216, 2.6 ,32,29,22,17,61764,65,35,82
C0103836887,em,0,1,1,5,808,113, 2.2 ,31,29,23,17,42664,36,64,59
C0107929902,organic_search,1,1,0,4,959,211, 2.2 ,31,30,22,17,48361,53,47,34
C0106154225,em,0,0,1,4,568,217, 2.2 ,32,30,23,15,62210,66,34,80
C0104125623,dm,0,0,1,5,803,295, 2.6 ,32,30,23,15,78300,40,60,41
C0107907942,direct,0,0,0,5,849,351, 2.5 ,32,29,22,17,22755,39,61,22
C0103123125,organic_search,0,1,1,5,215,336, 2.4 ,32,30,22,16,26912,38,62,61
C0102351709,dm,1,1,0,3,516,408, 2.4 ,32,29,23,16,52191,28,72,67
C0106438543,direct,1,0,1,2,667,304, 2.3 ,31,30,23,16,49444,26,74,22
C0106905039,organic_search,0,0,0,4,503,77, 2.4 ,32,29,23,16,62893,41,59,29
C0105905636,em,1,1,0,5,753,246, 2.5 ,31,29,23,17,66589,38,62,38
C0104280601,organic_search,1,1,0,5,319,200, 2.2 ,31,29,23,17,45463,56,44,53
C0104450073,dm,1,0,1,5,548,124, 2.5 ,31,29,22,18,66425,32,68,64
C0104409977,display_ad,1,0,1,0,752,265, 2.6 ,31,30,23,16,55986,21,79,67
C0102070803,organic_search,1,1,1,1,768,389, 2.6 ,31,29,22,18,62540,32,68,50
C0106064133,direct,0,0,1,5,945,90, 2.2 ,31,30,22,17,85874,20,80,26
C0105828456,direct,0,0,0,1,207,184, 2.0 ,32,29,23,16,38047,54,46,36
C0103914152,direct,0,0,0,2,359,472, 2.2 ,31,29,22,18,80433,60,40,84
C0102321863,display_ad,1,0,1,3,1102,414, 2.3 ,31,29,23,17,27613,54,46,81
C0106111774,direct,0,1,0,0,873,117, 2.5 ,32,29,22,17,22418,39,61,71
C0105428605,direct,0,0,0,0,872,354, 2.1 ,31,29,23,17,65280,21,79,45
C0103505560,em,1,1,1,1,485,260, 2.3 ,31,30,23,16,63858,25,75,62
C0105949471,organic_search,1,0,0,1,1066,370, 2.2 ,32,30,23,15,38187,42,58,77
C0102209102,direct,0,0,1,3,330,196, 2.5 ,32,29,22,17,19746,66,34,85
C0102334700,organic_search,1,1,0,1,971,144, 2.2 ,32,30,23,15,73315,43,57,88
C0104905876,organic_search,0,0,1,1,448,83, 2.5 ,31,29,22,18,57839,60,40,32
C0108545064,dm,1,1,0,2,438,150, 2.2 ,31,29,22,18,45112,25,75,56
C0107180093,dm,1,1,0,2,706,91, 2.4 ,32,29,23,16,70164,54,46,43
C0106775876,display_ad,0,1,0,3,904,477, 2.0 ,31,30,23,16,24726,43,57,92
C0107608543,organic_search,0,0,0,1,901,200, 2.6 ,32,30,23,15,42901,65,35,77
C0102774473,organic_search,1,0,0,1,362,431, 2.3 ,32,30,22,16,54683,41,59,32
C0104131779,direct,1,1,0,4,613,180, 2.2 ,32,30,22,16,86497,63,37,27
C0103424836,direct,1,1,1,2,853,99, 2.4 ,31,29,22,18,68824,29,71,81
C0103494526,em,1,1,0,0,213,272, 2.2 ,31,29,23,17,78976,37,63,29
C0103942437,direct,1,1,1,1,254,138, 2.6 ,32,29,22,17,55210,27,73,54
C0104199565,dm,1,0,0,2,770,293, 2.3 ,31,30,23,16,48956,25,75,24
C0103720748,direct,1,0,1,2,640,436, 2.5 ,32,29,22,17,69151,31,69,29
C0104954732,direct,1,1,0,2,585,235, 2.4 ,31,30,23,16,40627,63,37,49
C0106753359,dm,1,0,0,2,235,251, 2.3 ,31,30,23,16,52311,30,70,64
C0106848439,direct,1,1,1,5,891,417, 2.1 ,31,30,22,17,57504,41,59,89
C0105539749,direct,1,0,1,0,401,350, 2.1 ,32,30,23,15,85312,41,59,39
C0105951009,em,0,0,1,0,575,376, 2.1 ,32,29,23,16,31009,33,67,49
C0106772035,organic_search,0,0,0,4,471,366, 2.4 ,31,30,22,17,63405,51,49,89
C0108371139,organic_search,1,1,0,0,822,302, 2.4 ,32,30,23,15,84217,29,71,46
C0108980294,display_ad,0,0,1,5,334,275, 2.2 ,32,30,22,16,66656,38,62,39
C0106274617,organic_search,1,1,1,1,322,435, 2.1 ,32,29,22,17,19212,34,66,43
C0106212104,direct,0,1,0,5,923,413, 2.5 ,31,29,23,17,77130,59,41,19
C0106072388,organic_search,1,0,0,5,710,272, 2.1 ,32,29,23,16,20607,29,71,51
C0104944357,organic_search,0,1,1,2,488,76, 2.3 ,31,29,23,17,58539,46,54,34
C0103579248,direct,0,0,1,2,847,441, 2.4 ,31,29,23,17,67174,52,48,63
C0104147911,organic_search,1,0,0,1,625,160, 2.0 ,31,30,22,17,81582,23,77,60
C0107201927,organic_search,1,0,1,2,332,277, 2.3 ,31,30,22,17,25056,43,57,18
C0106186618,direct,0,0,1,5,225,351, 2.4 ,32,30,22,16,63090,36,64,81
C0108198051,organic_search,1,0,1,0,285,291, 2.5 ,32,29,23,16,50227,22,78,76
C0105441023,organic_search,0,1,1,4,465,429, 2.1 ,31,29,23,17,28074,57,43,92
C0106244476,organic_search,1,0,0,5,832,346, 2.2 ,31,30,22,17,87287,32,68,64
C0108201998,direct,0,0,1,1,759,354, 2.1 ,31,29,23,17,16798,58,42,87
C0108139834,organic_search,0,1,1,4,978,91, 2.1 ,32,29,23,16,48119,32,68,74
C0105697180,organic_search,0,0,1,2,935,350, 2.3 ,31,29,22,18,21585,34,66,33
C0102067924,direct,1,1,0,1,459,138, 2.4 ,32,29,22,17,33435,20,80,74
C0108922675,direct,1,1,1,4,324,428, 2.5 ,32,30,22,16,25259,67,33,20
C0104909446,direct,0,0,1,2,347,148, 2.2 ,32,30,23,15,46016,21,79,68
C0108101040,organic_search,0,0,1,4,791,378, 2.1 ,31,29,22,18,70415,63,37,20
C0106542874,organic_search,0,0,0,2,638,250, 2.3 ,32,29,23,16,29330,58,42,42
C0103047709,organic_search,1,1,1,3,530,384, 2.4 ,32,30,22,16,21117,55,45,30
C0105638869,organic_search,0,0,0,3,712,94, 2.3 ,31,30,23,16,24353,21,79,63
C0103048040,organic_search,1,1,0,2,654,437, 2.2 ,31,29,22,18,37853,63,37,31
C0103785044,organic_search,0,1,0,3,356,372, 2.2 ,31,29,23,17,71052,52,48,32
C0108690479,em,0,1,0,4,266,390, 2.1 ,32,29,22,17,81000,48,52,35
C0105413953,display_ad,0,1,0,4,668,364, 2.2 ,31,30,23,16,52652,20,80,61
C0107806924,organic_search,0,1,1,0,190,242, 2.2 ,31,29,22,18,43033,54,46,86
C0108385574,direct,0,0,0,5,957,175, 2.3 ,31,30,22,17,59030,64,36,81
C0105726177,em,0,0,1,0,947,456, 2.1 ,31,29,22,18,52214,22,78,47
C0107323934,dm,1,1,1,3,1036,303, 2.4 ,32,30,23,15,34370,41,59,57
C0104948320,dm,1,1,0,0,624,407, 2.4 ,32,29,23,16,19053,27,73,29
C0105775763,direct,1,1,0,5,982,255, 2.1 ,32,30,23,15,58708,29,71,86
C0103244104,dm,1,1,1,5,371,278, 2.5 ,31,30,23,16,63501,66,34,48
C0108298445,organic_search,1,1,0,5,355,402, 2.2 ,32,30,22,16,18746,35,65,48
C0106892497,em,1,0,0,2,243,101, 2.5 ,31,29,23,17,29239,32,68,31
C0102795783,organic_search,0,1,0,5,702,397, 2.1 ,32,30,23,15,37143,52,48,67
C0108469297,organic_search,0,1,1,4,978,232, 2.1 ,32,29,23,16,17610,46,54,26
C0103102730,direct,0,1,0,1,596,458, 2.3 ,31,30,22,17,84947,39,61,74
C0107330255,organic_search,0,1,1,3,714,352, 2.5 ,31,30,23,16,87332,29,71,28
C0107915107,direct,1,0,1,0,295,91, 2.1 ,31,29,22,18,76010,63,37,85
C0108029668,dm,1,1,0,0,328,240, 2.6 ,32,29,23,16,18890,32,68,56
C0103873149,direct,1,0,1,3,496,135, 2.1 ,32,30,22,16,41102,29,71,33
C0106098876,display_ad,1,1,0,1,410,399, 2.1 ,31,29,23,17,33670,67,33,54
C0103832047,em,1,1,0,3,1006,316, 2.2 ,32,30,23,15,35701,35,65,66
C0107870990,direct,1,1,1,3,796,407, 2.1 ,31,30,22,17,77391,48,52,88
C0102742784,direct,0,1,0,3,655,360, 2.6 ,31,30,23,16,60701,32,68,26
C0106948784,organic_search,1,0,1,0,636,382, 2.2 ,31,30,23,16,57939,29,71,59
C0108890521,dm,1,1,0,1,218,327, 2.5 ,32,30,23,15,48355,25,75,62
C0103594477,organic_search,0,1,1,1,405,409, 2.1 ,31,29,23,17,37700,61,39,88
C0102724400,organic_search,1,0,1,2,315,428, 2.3 ,31,29,22,18,40203,65,35,59
C0107288165,direct,0,0,1,2,1105,254, 2.5 ,32,29,22,17,68048,42,58,71
C0108757551,dm,0,0,0,0,809,135, 2.2 ,32,29,23,16,32586,52,48,92
C0103410711,dm,0,0,1,1,370,132, 2.5 ,31,29,22,18,39979,61,39,49
C0108631650,dm,0,0,1,4,850,226, 2.4 ,31,29,22,18,52611,67,33,30
C0105427705,dm,1,1,0,3,288,457, 2.5 ,31,29,22,18,65872,30,70,75
C0106698251,organic_search,1,1,0,4,266,371, 2.6 ,32,29,22,17,60447,41,59,50
C0102870208,dm,1,1,1,0,849,181, 2.2 ,32,29,22,17,30065,58,42,72
C0106630137,em,1,1,1,4,623,317, 2.3 ,32,29,23,16,77059,39,61,59
C0108138088,em,0,1,0,4,959,469, 2.2 ,32,29,22,17,74950,27,73,18
C0104920594,direct,1,1,1,0,415,453, 2.2 ,32,30,23,15,18854,64,36,86
C0104800438,direct,0,1,0,4,395,262, 2.2 ,32,30,22,16,38976,38,62,40
C0105360334,display_ad,0,0,1,2,1032,141, 2.1 ,31,30,23,16,48283,58,42,33
C0107150190,display_ad,0,1,1,3,397,168, 2.5 ,31,30,22,17,42479,26,74,26
C0104069148,organic_search,0,0,1,0,535,121, 2.0 ,31,29,23,17,64458,48,52,33
C0103301769,direct,0,0,1,0,840,138, 2.4 ,32,29,22,17,63026,20,80,24
C0107124987,direct,0,1,0,2,292,320, 2.1 ,32,30,23,15,76141,68,32,90
C0105931793,dm,0,1,1,0,835,123, 2.0 ,32,30,23,15,28882,42,58,47
C0104331169,dm,0,1,1,0,290,433, 2.0 ,31,30,22,17,65221,31,69,57
C0104712059,organic_search,0,0,1,2,399,107, 2.4 ,32,29,22,17,43731,44,56,69
C0105890363,organic_search,1,1,0,3,617,440, 2.5 ,32,29,23,16,37507,60,40,19
C0107656159,direct,0,1,1,1,456,448, 2.6 ,32,29,22,17,60087,63,37,51
C0107349005,direct,1,0,0,2,635,168, 2.4 ,32,30,23,15,39236,51,49,42
C0108423613,direct,1,0,0,1,445,305, 2.6 ,32,29,22,17,48971,58,42,41
C0106306129,direct,1,1,0,3,294,210, 2.4 ,31,30,23,16,55019,26,74,31
C0106097345,direct,0,0,0,3,916,183, 2.0 ,31,30,22,17,71118,51,49,88
C0103146475,organic_search,1,1,1,2,435,356, 2.6 ,32,30,23,15,34130,26,74,54
C0107245018,organic_search,1,1,0,5,398,336, 2.2 ,31,29,22,18,76823,67,33,48
C0108001683,display_ad,1,0,0,3,804,139, 2.0 ,31,29,23,17,38472,49,51,24
C0104300813,display_ad,0,1,0,4,214,278, 2.3 ,31,30,23,16,70985,30,70,18
C0103181060,display_ad,1,0,0,0,239,379, 2.1 ,31,30,23,16,61842,27,73,39
C0107846883,direct,0,0,0,3,763,355, 2.6 ,32,30,22,16,69776,64,36,80
C0103875036,display_ad,0,0,1,0,323,386, 2.5 ,31,29,22,18,21451,26,74,44
C0106789743,direct,1,0,0,5,441,203, 2.5 ,31,29,22,18,33211,59,41,64
C0107459371,em,0,1,0,3,565,362, 2.3 ,31,30,23,16,54172,33,67,51
C0102375136,em,1,0,1,5,936,146, 2.6 ,31,30,22,17,25520,32,68,56
C0105168052,direct,0,0,1,4,482,391, 2.4 ,32,29,23,16,80486,46,54,58
C0105013450,dm,0,0,1,4,774,199, 2.6 ,31,30,23,16,81684,35,65,50
C0105602214,organic_search,1,0,0,1,842,223, 2.2 ,31,29,22,18,28360,35,65,91
C0107045873,display_ad,1,1,1,2,704,147, 2.4 ,31,29,23,17,62968,54,46,27
C0102283364,em,0,1,1,0,1063,439, 2.2 ,31,30,23,16,52478,31,69,32
C0105895655,direct,0,1,0,4,638,261, 2.4 ,32,29,23,16,76827,47,53,19
C0107552349,organic_search,0,1,0,4,1010,461, 2.2 ,32,30,23,15,49939,37,63,45
C0103787748,direct,1,0,1,5,761,129, 2.2 ,31,29,23,17,40981,39,61,28
C0106730900,display_ad,1,1,0,5,567,342, 2.4 ,32,29,22,17,66742,42,58,40
C0105740042,direct,1,0,0,0,691,75, 2.4 ,31,29,22,18,67037,26,74,54
C0102375330,direct,0,1,0,0,467,440, 2.6 ,32,29,23,16,74635,54,46,38
C0102842220,direct,0,0,1,1,764,334, 2.3 ,31,30,23,16,42686,51,49,26
C0103957957,dm,1,1,1,2,377,233, 2.5 ,31,30,23,16,70778,35,65,68
C0103288119,direct,1,1,1,4,643,206, 2.1 ,31,29,23,17,53573,65,35,59
C0103506183,organic_search,0,0,0,4,589,226, 2.1 ,32,30,22,16,26136,53,47,66
C0102783597,dm,0,0,0,5,417,259, 2.2 ,31,30,22,17,64229,29,71,80
C0107016304,dm,1,0,1,1,559,382, 2.0 ,31,30,23,16,68162,50,50,61
C0108440459,direct,0,1,0,3,679,209, 2.1 ,32,29,23,16,39363,50,50,83
C0105141444,em,1,0,1,2,429,125, 2.3 ,32,29,22,17,28725,59,41,35
C0106572392,organic_search,1,0,0,0,620,372, 2.3 ,32,29,22,17,50404,55,45,36
C0103051673,organic_search,0,0,1,1,378,187, 2.2 ,32,30,23,15,25486,33,67,73
C0104300499,direct,1,0,1,5,890,194, 2.4 ,32,30,22,16,46547,50,50,32
C0106034102,organic_search,0,0,0,1,1033,424, 2.2 ,32,29,22,17,86618,43,57,89
C0103368836,direct,1,0,0,4,588,213, 2.4 ,31,29,22,18,80299,54,46,70
C0103662544,direct,0,0,0,5,720,380, 2.3 ,31,29,23,17,38622,33,67,50
C0103503242,organic_search,0,0,1,2,408,422, 2.2 ,32,29,23,16,84238,32,68,50
C0104528040,direct,1,0,1,2,338,143, 2.2 ,31,30,22,17,63149,31,69,35
C0102366926,direct,1,1,1,0,324,208, 2.5 ,31,30,22,17,45483,53,47,83
C0108753458,direct,0,1,1,2,392,368, 2.4 ,32,29,22,17,17499,21,79,32
C0103665646,dm,1,1,1,3,978,75, 2.2 ,32,30,23,15,46375,43,57,81
C0104443327,dm,1,1,0,1,674,204, 2.2 ,31,30,22,17,36583,27,73,60
C0108114632,organic_search,0,0,1,5,1090,352, 2.3 ,32,29,23,16,79171,49,51,88
C0107823945,dm,0,1,0,2,636,78, 2.1 ,31,29,22,18,45121,27,73,30
C0107137959,organic_search,0,1,0,0,623,120, 2.5 ,31,29,23,17,41965,65,35,19
C0104745054,direct,1,1,1,2,1015,236, 2.3 ,31,29,23,17,47514,52,48,46
C0102370382,direct,0,0,0,1,572,239, 2.5 ,31,30,22,17,63146,25,75,40
C0104505259,direct,0,1,0,5,681,151, 2.5 ,31,30,22,17,77019,38,62,82
C0106344427,direct,0,1,0,5,806,430, 2.3 ,32,29,23,16,43398,55,45,92
C0102346418,dm,1,1,1,4,429,296, 2.1 ,32,29,22,17,45511,24,76,60
C0105612424,direct,1,1,0,4,602,291, 2.5 ,31,29,22,18,26152,23,77,47
C0105526669,organic_search,0,1,0,4,709,207, 2.1 ,32,29,22,17,37496,25,75,41
C0102528954,organic_search,0,0,1,4,501,400, 2.4 ,32,29,22,17,54167,60,40,43
C0108971235,direct,0,0,0,2,257,269, 2.3 ,31,30,22,17,57206,58,42,37
C0107081972,direct,1,0,1,2,534,160, 2.1 ,31,30,22,17,28573,67,33,44
C0102387657,organic_search,1,1,0,2,185,359, 2.4 ,32,30,23,15,63389,22,78,66
C0105290211,direct,0,1,0,1,719,181, 2.4 ,31,29,22,18,38929,53,47,47
C0104751734,em,1,1,1,2,698,206, 2.5 ,31,29,22,18,36347,20,80,62
C0103181880,display_ad,0,1,1,2,362,430, 2.2 ,31,29,22,18,56564,67,33,59
C0106622677,organic_search,1,1,1,1,764,323, 2.4 ,32,29,22,17,28309,67,33,49
C0102070780,display_ad,0,0,1,4,705,225, 2.4 ,31,30,22,17,79524,25,75,65
C0103972933,em,1,0,0,0,451,460, 2.5 ,32,29,23,16,47009,52,48,57
C0104317773,direct,0,0,0,4,1035,180, 2.5 ,32,30,22,16,42894,26,74,39
C0107715912,em,0,0,0,4,468,103, 2.3 ,32,29,23,16,23003,68,32,89
C0105356184,direct,1,1,1,1,471,112, 2.2 ,31,30,23,16,77422,44,56,50
C0108383312,organic_search,1,0,0,1,328,214, 2.3 ,32,30,23,15,21012,65,35,50
C0105773422,direct,0,1,0,4,922,442, 2.1 ,31,30,23,16,39370,64,36,64
C0103595060,display_ad,0,1,1,3,948,200, 2.1 ,32,29,23,16,73456,41,59,40
C0104150852,direct,0,1,1,1,752,251, 2.2 ,31,30,23,16,55909,48,52,51
C0106425962,organic_search,1,1,1,4,968,286, 2.5 ,32,30,23,15,84479,56,44,19
C0107951543,direct,1,0,0,1,825,187, 2.0 ,32,29,22,17,54466,24,76,35
C0102052149,direct,1,1,1,2,198,451, 2.5 ,32,29,23,16,68620,34,66,71
C0108234165,organic_search,1,1,1,5,347,113, 2.1 ,31,30,22,17,34705,52,48,21
C0104899842,direct,0,1,1,1,230,284, 2.5 ,32,29,22,17,74754,46,54,51
C0107124956,direct,1,1,0,5,319,459, 2.3 ,31,30,23,16,47261,62,38,71
C0107792634,direct,1,1,0,3,853,75, 2.5 ,32,29,22,17,64805,43,57,42
C0103292818,dm,0,1,1,5,929,80, 2.2 ,31,30,23,16,20756,66,34,64
C0108220667,direct,1,0,0,1,269,147, 2.4 ,31,29,22,18,86550,36,64,55
C0102292138,dm,0,0,1,0,906,448, 2.3 ,31,30,22,17,80638,51,49,28
C0102459995,dm,0,0,0,5,413,75, 2.1 ,31,30,23,16,24072,46,54,59
C0106756787,direct,1,0,1,1,1016,131, 2.6 ,32,30,23,15,50367,50,50,74
C0103733658,organic_search,1,1,0,0,952,249, 2.2 ,32,29,23,16,32255,50,50,37
C0106523870,direct,1,1,1,4,239,445, 2.3 ,32,30,23,15,49494,38,62,90
C0105026687,dm,0,0,0,2,350,186, 2.5 ,31,29,22,18,36590,24,76,67
C0106236096,dm,0,0,1,4,884,253, 2.2 ,31,30,22,17,49258,47,53,67
C0107905255,organic_search,1,1,0,1,294,308, 2.5 ,31,30,23,16,29791,47,53,50
C0104704111,organic_search,0,1,1,3,311,118, 2.4 ,32,29,23,16,42813,23,77,18
C0108397159,direct,0,0,1,5,280,323, 2.2 ,32,30,23,15,55848,28,72,62
C0107226404,direct,1,0,1,3,366,228, 2.1 ,31,30,23,16,72256,52,48,88
C0104131704,em,0,0,0,0,674,388, 2.3 ,31,30,22,17,21009,58,42,70
C0106762862,dm,1,1,0,0,577,356, 2.3 ,32,30,23,15,38769,32,68,69
C0104650964,organic_search,1,0,0,5,741,461, 2.3 ,31,30,23,16,48602,33,67,76
C0103834024,organic_search,0,1,1,4,311,429, 2.5 ,32,30,23,15,50578,33,67,82
C0106176684,direct,0,0,1,2,587,234, 2.2 ,31,29,23,17,85007,35,65,84
C0107778465,direct,1,0,0,2,562,195, 2.4 ,32,30,22,16,41491,22,78,21
C0102521328,direct,1,1,0,3,708,364, 2.4 ,32,29,23,16,74354,47,53,31
C0107416125,organic_search,0,1,1,2,551,335, 2.5 ,31,29,23,17,17112,33,67,71
C0108255807,em,1,1,1,0,482,394, 2.5 ,32,29,23,16,49471,31,69,65
C0105038755,em,1,1,0,4,507,373, 2.6 ,32,29,22,17,71916,41,59,83
C0104262565,organic_search,0,1,1,2,678,389, 2.1 ,31,30,22,17,60737,44,56,55
C0106865738,organic_search,0,1,1,3,401,457, 2.3 ,32,30,23,15,82240,30,70,61
C0102963654,organic_search,0,1,0,5,747,432, 2.6 ,32,30,22,16,68870,46,54,46
C0108138270,direct,0,0,0,5,740,457, 2.1 ,32,30,22,16,75613,53,47,37
C0108459894,organic_search,0,1,0,4,483,408, 2.1 ,32,29,22,17,82934,49,51,45
C0107717447,dm,1,1,1,4,472,109, 2.4 ,32,30,22,16,40030,41,59,46
C0105784743,organic_search,1,1,0,1,1063,337, 2.6 ,32,29,23,16,76387,67,33,60
C0103840704,em,0,0,1,0,211,81, 2.1 ,31,30,22,17,55853,22,78,18
C0103974430,direct,1,0,1,5,684,215, 2.3 ,32,29,22,17,42752,22,78,86
C0105992452,direct,1,0,0,0,231,263, 2.0 ,31,29,22,18,60883,59,41,41
C0105426245,organic_search,0,0,0,2,1085,284, 2.3 ,31,30,22,17,24220,54,46,28
C0105722705,organic_search,0,1,1,1,961,450, 2.1 ,31,29,22,18,67880,49,51,29
C0103959370,direct,0,0,1,1,311,289, 2.2 ,31,30,22,17,76069,36,64,42
C0103797410,direct,1,0,0,0,1037,77, 2.0 ,32,29,22,17,70982,68,32,81
C0104223790,direct,0,1,1,4,476,308, 2.6 ,32,29,23,16,63440,33,67,38
C0103239942,dm,1,0,0,0,244,435, 2.4 ,32,30,23,15,52266,33,67,66
C0103855232,direct,1,1,1,1,585,405, 2.4 ,31,29,23,17,37085,42,58,41
C0104304040,display_ad,1,1,1,5,494,428, 2.1 ,31,30,22,17,55027,66,34,46
C0104672852,dm,1,0,1,0,583,218, 2.1 ,31,29,22,18,36713,59,41,61
C0107526894,direct,1,1,1,3,185,180, 2.3 ,32,29,22,17,50561,44,56,19
C0104332944,direct,0,1,0,3,257,457, 2.2 ,32,30,23,15,66290,35,65,62
C0107006663,direct,0,1,0,0,649,150, 2.3 ,31,29,22,18,24287,26,74,47
C0106134016,direct,0,0,1,1,191,298, 2.1 ,32,29,23,16,65151,27,73,77
C0102180811,dm,1,1,1,1,643,330, 2.4 ,31,30,23,16,51890,31,69,68
C0104086460,em,0,1,1,1,898,243, 2.1 ,31,29,22,18,54039,62,38,84
C0106643923,direct,1,1,1,4,305,117, 2.1 ,32,30,22,16,31100,53,47,73
C0103719074,em,0,1,0,3,481,451, 2.1 ,31,30,23,16,73065,21,79,37
C0104949061,direct,0,1,1,2,676,129, 2.6 ,31,30,22,17,60348,61,39,25
C0104795907,direct,0,1,1,0,1063,113, 2.1 ,31,29,22,18,38130,47,53,26
C0104412280,organic_search,1,1,1,0,1053,425, 2.2 ,32,30,23,15,27804,67,33,79
C0108143429,organic_search,0,1,0,5,478,394, 2.2 ,32,30,23,15,37000,29,71,72
C0104410429,em,0,1,1,1,1023,151, 2.5 ,31,29,22,18,64747,52,48,40
C0105925616,direct,1,0,0,4,555,370, 2.4 ,32,29,23,16,30378,33,67,74
C0107807816,direct,0,1,0,1,515,391, 2.3 ,31,30,23,16,18526,51,49,66
C0105897616,display_ad,1,1,0,4,603,433, 2.1 ,32,29,23,16,62258,20,80,82
C0107317773,dm,1,1,1,0,788,188, 2.2 ,31,30,23,16,84131,31,69,73
C0108840694,organic_search,1,1,0,0,530,267, 2.1 ,31,29,23,17,85896,38,62,42
C0107577179,organic_search,1,0,1,4,684,457, 2.3 ,32,30,22,16,71639,36,64,84
C0107624980,direct,0,0,1,2,724,194, 2.4 ,31,30,23,16,69603,52,48,92
C0105339663,organic_search,1,0,1,4,895,411, 2.5 ,31,30,22,17,82187,46,54,57
C0105239422,organic_search,0,0,1,5,480,147, 2.5 ,32,30,22,16,42745,43,57,55
C0106937031,organic_search,0,1,0,2,988,439, 2.6 ,31,29,23,17,85976,24,76,42
C0105255474,em,0,1,0,2,312,295, 2.4 ,31,30,23,16,52124,45,55,40
C0105771022,organic_search,1,1,1,4,621,97, 2.5 ,32,29,22,17,29638,62,38,90
C0103075493,direct,0,0,0,5,1010,142, 2.6 ,31,30,23,16,71567,37,63,30
C0104577734,direct,1,0,0,0,612,150, 2.5 ,32,29,23,16,77755,54,46,31
C0102422700,organic_search,1,1,1,2,419,370, 2.6 ,31,29,22,18,59907,26,74,66
C0106469368,dm,1,1,1,2,700,210, 2.6 ,31,30,22,17,80348,24,76,58
C0104167683,direct,0,0,1,5,558,388, 2.3 ,31,29,22,18,18382,31,69,63
C0107550826,organic_search,1,1,0,4,349,114, 2.4 ,31,30,23,16,59733,44,56,85
C0102408357,direct,1,0,1,3,270,134, 2.5 ,31,30,22,17,69714,35,65,27
C0108871661,organic_search,0,0,1,2,711,388, 2.4 ,32,29,23,16,17420,52,48,78
C0104161952,direct,0,1,1,1,427,458, 2.5 ,31,29,22,18,18410,42,58,85
C0103206075,display_ad,0,0,1,5,1024,366, 2.0 ,31,30,22,17,36609,37,63,65
C0108017305,direct,1,0,0,3,626,157, 2.1 ,32,29,23,16,21562,66,34,63
C0107671732,display_ad,0,1,1,4,639,453, 2.4 ,31,29,23,17,32461,47,53,31
C0104513291,direct,0,0,1,2,191,436, 2.6 ,32,29,23,16,55945,62,38,68
C0107148690,dm,1,1,1,1,485,81, 2.5 ,31,30,23,16,49190,59,41,73
C0107780407,em,0,1,1,3,274,310, 2.1 ,32,29,23,16,79187,46,54,23
C0108531111,direct,0,0,1,2,974,430, 2.5 ,31,29,22,18,38360,37,63,36
C0108026335,dm,1,1,1,1,348,290, 2.1 ,32,30,23,15,17207,23,77,75
C0102273195,organic_search,0,0,1,2,689,292, 2.6 ,32,30,23,15,84850,59,41,81
C0106178631,direct,0,0,0,4,634,134, 2.1 ,31,29,23,17,23771,61,39,36
C0108261364,organic_search,0,1,0,2,506,96, 2.3 ,32,30,22,16,48770,30,70,86
C0108677681,direct,0,0,1,2,278,238, 2.2 ,31,29,23,17,49253,55,45,55
C0107336796,organic_search,1,1,0,5,540,475, 2.4 ,32,29,23,16,19414,39,61,89
C0106276440,direct,0,0,0,2,448,168, 2.3 ,31,30,23,16,60500,64,36,22
C0103243989,em,0,1,1,0,356,456, 2.5 ,32,29,22,17,59861,59,41,45
C0104740859,direct,0,1,0,5,234,140, 2.3 ,31,30,23,16,55326,28,72,28
C0105548787,organic_search,1,1,0,2,222,358, 2.1 ,31,30,23,16,24377,60,40,62
C0103084821,organic_search,0,0,1,3,585,215, 2.5 ,31,29,22,18,38139,60,40,59
