data.set,total.cost,lot.sale.days,overage,mileage,vehicle.type,domestic.import,vehicle.age,vehicle.age.group,color.set,makex,state,make.model
TRAIN,3959,40,NO,60828,ECONOMY,Domestic,3,ONE-THREE,GOLD,FORD,TX,FORD.ESCORT
TRAIN,6572,4,NO,88832,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,BUICK,TX,BUICK.CENTURY
TRAIN,4786,3,NO,95417,FAMILY.SMALL,Import,6,SIX,BLACK,TOYOTA,CA,TOYOTA.COROLLA
TRAIN,4757,87,NO,45340,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,BUICK,AZ,BUICK.CENTURY
TRAIN,4360,8,NO,97595,FAMILY.SMALL,Import,8,SEVEN+,BLUE,TOYOTA,CA,TOYOTA.COROLLA
TRAIN,3952,86,NO,67017,ECONOMY,Domestic,5,FIVE,BLACK,FORD,CA,FORD.ESCORT
TRAIN,4324,10,NO,80805,LUXURY,Import,8,SEVEN+,BLUE,NISSAN,FL,NISSAN.ALTIMA
TRAIN,5133,16,NO,62596,LUXURY,Import,7,SEVEN+,PURPLE,TOYOTA,FL,TOYOTA.CAMRY
TRAIN,5062,8,NO,81805,FAMILY.LARGE,Domestic,5,FIVE,BLACK,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,6359,23,NO,65156,FAMILY.MEDIUM,Domestic,2,ONE-THREE,BLUE,FORD,TX,FORD.TAURUS
TRAIN,4787,58,NO,84283,FAMILY.LARGE,Domestic,5,FIVE,GREEN,OLDSMOBILE,GA,OLDSMOBILE.88
TRAIN,3740,0,NO,41993,ECONOMY,Domestic,4,FOUR,WHITE,CHEVROLET,GA,CHEVROLET.METRO
TRAIN,4790,58,NO,108397,FAMILY.SMALL,Import,9,SEVEN+,BLACK,OTHER,AZ,ACURA.INTEGRA
TRAIN,5851,112,YES,97232,FAMILY.MEDIUM,Import,8,SEVEN+,GREEN,MITSUBISHI,CA,MITSUBISHI.GALANT
TRAIN,5498,2,NO,49214,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,CHRYSLER,GA,CHRYSLER.CIRRUS
TRAIN,4613,2,NO,50990,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,4684,29,NO,67804,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,3941,6,NO,84735,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,OLDSMOBILE,VA,OLDSMOBILE.CUTLASS SUPREME
TRAIN,4996,88,NO,54078,FAMILY.LARGE,Domestic,4,FOUR,WHITE,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,3884,22,NO,100501,FAMILY.MEDIUM,Domestic,8,SEVEN+,SILVER,CHEVROLET,AZ,CHEVROLET.CAPRICE CLASSIC
TRAIN,5786,300,YES,79785,FAMILY.SMALL,Domestic,5,FIVE,GREEN,BUICK,GA,BUICK.SKYLARK
TRAIN,4780,75,NO,63584,FAMILY.SMALL,Import,5,FIVE,BLACK,MAZDA,TX,MAZDA.PROTEGE
TRAIN,4359,106,YES,74934,FAMILY.MEDIUM,Domestic,7,SEVEN+,GREEN,BUICK,TX,BUICK.REGAL
TRAIN,4389,27,NO,87720,FAMILY.LARGE,Domestic,7,SEVEN+,PURPLE,OLDSMOBILE,TX,OLDSMOBILE.88
TRAIN,6525,43,NO,61914,LUXURY,Import,7,SEVEN+,GOLD,NISSAN,TX,NISSAN.ALTIMA
TRAIN,4479,96,YES,81486,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,BUICK,FL,BUICK.LESABRE
TRAIN,2067,6,NO,97138,FAMILY.MEDIUM,Domestic,9,SEVEN+,BLUE,FORD,CA,FORD.TAURUS
TRAIN,4270,32,NO,97947,FAMILY.LARGE,Domestic,7,SEVEN+,RED,FORD,AZ,FORD.CROWN VICTORIA
TRAIN,5906,57,NO,29757,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,PONTIAC,AZ,PONTIAC.SUNFIRE
TRAIN,4495,5,NO,63714,FAMILY.SMALL,Domestic,5,FIVE,GOLD,PONTIAC,TX,PONTIAC.GRAND AM
TRAIN,6328,135,YES,74165,FAMILY.LARGE,Domestic,5,FIVE,PURPLE,BUICK,AZ,BUICK.LESABRE
TRAIN,4978,141,YES,99266,ECONOMY,Import,5,FIVE,BLUE,TOYOTA,CA,TOYOTA.TERCEL
TRAIN,5860,108,YES,71756,LUXURY,Import,6,SIX,GREEN,NISSAN,NV,NISSAN.SENTRA
TRAIN,4570,90,NO,97257,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,OLDSMOBILE,GA,OLDSMOBILE.ACHIEVA
TRAIN,4687,8,NO,83017,ECONOMY,Domestic,5,FIVE,BLUE,PLYMOUTH,FL,PLYMOUTH.NEON
TRAIN,5569,2,NO,65998,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,5216,180,YES,71107,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,CHEVROLET,FL,CHEVROLET.LUMINA
TRAIN,7374,20,NO,44492,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,PONTIAC,FL,PONTIAC.GRAND PRIX
TRAIN,5351,113,YES,71051,FAMILY.LARGE,Domestic,8,SEVEN+,WHITE,OTHER,FL,LINCOLN.TOWN CAR
TRAIN,4564,1,NO,86867,FAMILY.MEDIUM,Import,6,SIX,WHITE,MAZDA,NM,MAZDA.626
TRAIN,3041,72,NO,109064,FAMILY.SMALL,Import,10,SEVEN+,BLUE,GEO,NM,GEO.PRIZM
TRAIN,3699,129,YES,46190,FAMILY.MEDIUM,Import,5,FIVE,BLUE,KIA,AZ,KIA.SEPHIA
TRAIN,8817,10,NO,75480,FAMILY.LARGE,Domestic,6,SIX,BLACK,CHRYSLER,TX,CHRYSLER.CONCORDE
TRAIN,4130,20,NO,86875,FAMILY.MEDIUM,Domestic,6,SIX,RED,CHEVROLET,FL,CHEVROLET.CORSICA
TRAIN,5419,7,NO,69796,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,CHEVROLET,TX,CHEVROLET.MALIBU
TRAIN,3394,22,NO,79455,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,AZ,OLDSMOBILE.CUTLASS SUPREME
TRAIN,4931,12,NO,90355,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,CADILLAC,AZ,CADILLAC.DEVILLE
TRAIN,5771,39,NO,77311,FAMILY.LARGE,Domestic,5,FIVE,SILVER,OLDSMOBILE,CA,OLDSMOBILE.CUTLASS
TRAIN,4587,6,NO,82432,FAMILY.MEDIUM,Import,8,SEVEN+,GOLD,NISSAN,AZ,NISSAN.ALTIMA
TRAIN,4787,33,NO,58495,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,CHEVROLET,TX,CHEVROLET.CAVALIER
TRAIN,4225,46,NO,78388,FAMILY.MEDIUM,Domestic,7,SEVEN+,BLUE,DODGE,AZ,DODGE.INTREPID
TRAIN,5574,24,NO,75978,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,FORD,TX,FORD.TAURUS
TRAIN,5316,13,NO,56136,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,PLYMOUTH,AZ,PLYMOUTH.BREEZE
TRAIN,5100,11,NO,64262,FAMILY.MEDIUM,Domestic,4,FOUR,PURPLE,PLYMOUTH,TX,PLYMOUTH.BREEZE
TRAIN,5189,96,YES,77682,FAMILY.MEDIUM,Domestic,8,SEVEN+,BLUE,BUICK,AZ,BUICK.PARK AVENUE
TRAIN,5647,77,NO,29460,ECONOMY,Domestic,3,ONE-THREE,BLUE,FORD,TX,FORD.ESCORT
TRAIN,4565,3,NO,38363,ECONOMY,Import,3,ONE-THREE,GOLD,KIA,TX,KIA.SEPHIA
TRAIN,3424,60,NO,95784,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,PONTIAC,FL,PONTIAC.GRAND PRIX
TRAIN,4142,81,NO,80767,FAMILY.LARGE,Domestic,5,FIVE,BLUE,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,4612,123,YES,60596,FAMILY.LARGE,Domestic,8,SEVEN+,WHITE,OLDSMOBILE,CA,OLDSMOBILE.CUTLASS SUPREME
TRAIN,5250,5,NO,29880,ECONOMY,Domestic,3,ONE-THREE,GOLD,FORD,GA,FORD.ESCORT
TRAIN,6660,157,YES,91801,LUXURY,Import,9,SEVEN+,GREEN,NISSAN,CA,NISSAN.MAXIMA
TRAIN,5896,109,YES,101705,LUXURY,Import,9,SEVEN+,BLUE,TOYOTA,CA,TOYOTA.CAMRY
TRAIN,5270,24,NO,82516,FAMILY.LARGE,Domestic,7,SEVEN+,WHITE,FORD,AZ,FORD.CROWN VICTORIA
TRAIN,6320,144,YES,33289,FAMILY.MEDIUM,Domestic,3,ONE-THREE,RED,FORD,AZ,FORD.ESCORT
TRAIN,5235,149,YES,87692,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,NV,OLDSMOBILE.CUTLASS SUPREME
TRAIN,7009,102,YES,99384,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,CHEVROLET,GA,CHEVROLET.MALIBU
TRAIN,5809,16,NO,84379,LUXURY,Import,5,FIVE,GOLD,NISSAN,CA,NISSAN.ALTIMA
TRAIN,4831,16,NO,99342,FAMILY.SMALL,Import,7,SEVEN+,WHITE,HONDA,CA,HONDA.CIVIC
TRAIN,5034,8,NO,21735,ECONOMY,Import,2,ONE-THREE,GREEN,KIA,TX,KIA.SEPHIA
TRAIN,4544,3,NO,81876,FAMILY.MEDIUM,Domestic,5,FIVE,BLACK,PLYMOUTH,NM,PLYMOUTH.BREEZE
TRAIN,5360,1,NO,70419,FAMILY.MEDIUM,Import,6,SIX,BLACK,MAZDA,GA,MAZDA.626
TRAIN,5145,0,NO,84485,FAMILY.LARGE,Domestic,5,FIVE,GREEN,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,4556,140,YES,92342,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,BUICK,AZ,BUICK.REGAL
TRAIN,4231,40,NO,74966,ECONOMY,Domestic,5,FIVE,SILVER,FORD,TX,FORD.ESCORT
TRAIN,5673,2,NO,71364,FAMILY.MEDIUM,Domestic,6,SIX,SILVER,BUICK,TX,BUICK.REGAL
TRAIN,3551,155,YES,101238,FAMILY.MEDIUM,Domestic,9,SEVEN+,WHITE,OLDSMOBILE,GA,OLDSMOBILE.CIERA
TRAIN,5061,15,NO,92971,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,CHEVROLET,TX,CHEVROLET.MALIBU
TRAIN,6112,93,YES,99664,FAMILY.MEDIUM,Import,5,FIVE,BLUE,TOYOTA,AZ,TOYOTA.CAMRY
TRAIN,5615,7,NO,52013,ECONOMY,Import,2,ONE-THREE,SILVER,MITSUBISHI,TX,MITSUBISHI.MIRAGE
TRAIN,5664,21,NO,88516,FAMILY.LARGE,Domestic,4,FOUR,PURPLE,PONTIAC,FL,PONTIAC.BONNEVILLE
TRAIN,4642,3,NO,95788,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,OLDSMOBILE,FL,OLDSMOBILE.CUTLASS SUPREME
TRAIN,4433,163,YES,93138,FAMILY.MEDIUM,Domestic,7,SEVEN+,GOLD,OLDSMOBILE,FL,OLDSMOBILE.CIERA
TRAIN,3992,45,NO,80673,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,DODGE,AZ,DODGE.NEON
TRAIN,4835,3,NO,34210,ECONOMY,Import,2,ONE-THREE,WHITE,KIA,GA,KIA.SEPHIA
TRAIN,3441,11,NO,88280,FAMILY.MEDIUM,Domestic,7,SEVEN+,PURPLE,FORD,NV,FORD.CONTOUR
TRAIN,2016,17,NO,49276,FAMILY.MEDIUM,Domestic,10,SEVEN+,SILVER,BUICK,CA,BUICK.SKYLARK
TRAIN,4710,13,NO,51904,FAMILY.SMALL,Domestic,4,FOUR,GREEN,FORD,FL,FORD.ESCORT
TRAIN,4081,108,YES,86731,LUXURY,Domestic,7,SEVEN+,WHITE,PONTIAC,CA,PONTIAC.BONNEVILLE
TRAIN,4619,4,NO,91735,FAMILY.LARGE,Domestic,9,SEVEN+,GOLD,CADILLAC,FL,CADILLAC.FLEETWOOD RWD
TRAIN,5873,84,NO,103078,FAMILY.SMALL,Import,4,FOUR,SILVER,NISSAN,CA,NISSAN.SENTRA
TRAIN,6643,162,YES,62071,FAMILY.SMALL,Domestic,5,FIVE,GREEN,PONTIAC,TX,PONTIAC.GRAND AM
TRAIN,4457,22,NO,87390,FAMILY.LARGE,Domestic,7,SEVEN+,BLUE,BUICK,VA,BUICK.LESABRE
TRAIN,4985,62,NO,54580,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,OLDSMOBILE,FL,OLDSMOBILE.CUTLASS SUPREME
TRAIN,4790,55,NO,86977,FAMILY.MEDIUM,Domestic,8,SEVEN+,PURPLE,BUICK,FL,BUICK.PARK AVENUE
TRAIN,5144,0,NO,78761,FAMILY.LARGE,Domestic,5,FIVE,GREEN,CHEVROLET,GA,CHEVROLET.LUMINA
TRAIN,4976,145,YES,92646,FAMILY.LARGE,Domestic,6,SIX,GREEN,OLDSMOBILE,TX,OLDSMOBILE.88
TRAIN,2849,83,NO,44888,FAMILY.LARGE,Domestic,8,SEVEN+,GREEN,OLDSMOBILE,AZ,OLDSMOBILE.CIERA
TRAIN,4048,39,NO,76898,LUXURY,Import,7,SEVEN+,SILVER,NISSAN,FL,NISSAN.SENTRA
TRAIN,6245,13,NO,71380,FAMILY.LARGE,Domestic,4,FOUR,WHITE,PONTIAC,AZ,PONTIAC.GRAND PRIX
TRAIN,5400,93,YES,73168,FAMILY.MEDIUM,Domestic,9,SEVEN+,RED,OLDSMOBILE,NV,OLDSMOBILE.CUTLASS SUPREME
TRAIN,5860,1,NO,82164,FAMILY.LARGE,Domestic,5,FIVE,GOLD,PONTIAC,CA,PONTIAC.GRAND PRIX
TRAIN,4486,3,NO,72895,FAMILY.MEDIUM,Domestic,4,FOUR,GOLD,FORD,TX,FORD.TAURUS
TRAIN,5791,10,NO,75130,FAMILY.MEDIUM,Domestic,4,FOUR,GOLD,OLDSMOBILE,GA,OLDSMOBILE.CUTLASS
TRAIN,5437,86,NO,93503,LUXURY,Import,5,FIVE,GOLD,MAZDA,FL,MAZDA.626
TRAIN,4885,114,YES,91750,FAMILY.LARGE,Domestic,8,SEVEN+,GREEN,OLDSMOBILE,FL,OLDSMOBILE.98
TRAIN,5958,14,NO,72557,FAMILY.MEDIUM,Domestic,3,ONE-THREE,SILVER,FORD,TX,FORD.TAURUS
TRAIN,4732,0,NO,75807,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,CHEVROLET,VA,CHEVROLET.LUMINA
TRAIN,4956,12,NO,52436,ECONOMY,Domestic,3,ONE-THREE,GOLD,MERCURY,TX,MERCURY.TRACER
TRAIN,4734,89,NO,79802,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,3940,47,NO,91100,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,6107,3,NO,91139,FAMILY.LARGE,Domestic,4,FOUR,GOLD,DODGE,VA,DODGE.INTREPID
TRAIN,3268,38,NO,73023,FAMILY.MEDIUM,Domestic,7,SEVEN+,GREEN,BUICK,CA,BUICK.SKYLARK
TRAIN,4615,152,YES,64993,ECONOMY,Domestic,5,FIVE,GREEN,PONTIAC,TX,PONTIAC.SUNFIRE
TRAIN,3740,3,NO,99239,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,CHEVROLET,FL,CHEVROLET.LUMINA
TRAIN,4271,4,NO,70194,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,5827,3,NO,71778,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,OLDSMOBILE,TX,OLDSMOBILE.CUTLASS
TRAIN,4894,112,YES,70580,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,FORD,AZ,FORD.CONTOUR
TRAIN,3893,11,NO,92534,FAMILY.MEDIUM,Import,6,SIX,PURPLE,MITSUBISHI,TX,MITSUBISHI.GALANT
TRAIN,4388,26,NO,70880,FAMILY.MEDIUM,Domestic,6,SIX,BLUE,PONTIAC,FL,PONTIAC.GRAND PRIX
TRAIN,4801,12,NO,85509,FAMILY.MEDIUM,Domestic,4,FOUR,SILVER,FORD,TX,FORD.TAURUS
TRAIN,3447,11,NO,93258,FAMILY.MEDIUM,Domestic,9,SEVEN+,SILVER,BUICK,FL,BUICK.REGAL
TRAIN,5425,1,NO,68794,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,FORD,GA,FORD.CONTOUR
TRAIN,4608,17,NO,52184,FAMILY.SMALL,Import,5,FIVE,BLACK,MAZDA,TX,MAZDA.PROTEGE
TRAIN,4955,60,NO,97792,LUXURY,Import,8,SEVEN+,GOLD,TOYOTA,FL,TOYOTA.CAMRY
TRAIN,3974,96,YES,75640,FAMILY.SMALL,Import,7,SEVEN+,BLUE,GEO,FL,GEO.PRIZM
TRAIN,1869,7,NO,57520,ECONOMY,Import,5,FIVE,SILVER,KIA,VA,KIA.SEPHIA
TRAIN,5451,73,NO,80582,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,BUICK,FL,BUICK.REGAL
TRAIN,6163,30,NO,73348,LUXURY,Import,3,ONE-THREE,BLACK,NISSAN,TX,NISSAN.SENTRA
TRAIN,3919,111,YES,74404,ECONOMY,Domestic,7,SEVEN+,WHITE,DODGE,FL,DODGE.NEON
TRAIN,5172,0,NO,61701,ECONOMY,Domestic,4,FOUR,RED,PONTIAC,GA,PONTIAC.SUNFIRE
TRAIN,6311,9,NO,73092,FAMILY.MEDIUM,Domestic,5,FIVE,BLACK,BUICK,FL,BUICK.CENTURY
TRAIN,4430,72,NO,89320,LUXURY,Import,8,SEVEN+,PURPLE,NISSAN,TX,NISSAN.MAXIMA
TRAIN,3709,210,YES,101958,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,CHEVROLET,FL,CHEVROLET.CORSICA
TRAIN,4431,46,NO,68950,ECONOMY,Import,6,SIX,BLACK,NISSAN,TX,NISSAN.SENTRA
TRAIN,5088,51,NO,65901,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,FORD,TX,FORD.TAURUS
TRAIN,4867,67,NO,84085,FAMILY.SMALL,Import,6,SIX,BLUE,GEO,CA,GEO.PRIZM
TRAIN,5651,2,NO,62920,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,CHEVROLET,AZ,CHEVROLET.MALIBU
TRAIN,5409,6,NO,65436,ECONOMY,Domestic,3,ONE-THREE,GREEN,DODGE,GA,DODGE.NEON
TRAIN,4766,9,NO,37297,FAMILY.SMALL,Import,3,ONE-THREE,GREEN,KIA,CA,KIA.SEPHIA
TRAIN,5032,52,NO,86398,FAMILY.LARGE,Domestic,7,SEVEN+,GOLD,BUICK,VA,BUICK.LESABRE
TRAIN,4308,50,NO,97756,FAMILY.SMALL,Import,6,SIX,WHITE,NISSAN,CA,NISSAN.SENTRA
TRAIN,4894,28,NO,83819,FAMILY.LARGE,Domestic,4,FOUR,SILVER,FORD,CA,FORD.TAURUS
TRAIN,4710,2,NO,105335,LUXURY,Import,9,SEVEN+,PURPLE,HONDA,TX,HONDA.ACCORD
TRAIN,5846,39,NO,81109,FAMILY.LARGE,Domestic,5,FIVE,RED,PONTIAC,CA,PONTIAC.GRAND PRIX
TRAIN,4287,7,NO,66854,FAMILY.LARGE,Domestic,5,FIVE,BLUE,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,6542,7,NO,96053,LUXURY,Import,5,FIVE,SILVER,TOYOTA,VA,TOYOTA.CAMRY
TRAIN,5319,0,NO,31704,ECONOMY,Import,2,ONE-THREE,GREEN,KIA,VA,KIA.SEPHIA
TRAIN,4957,0,NO,73859,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,BUICK,GA,BUICK.REGAL
TRAIN,5285,129,YES,95949,FAMILY.LARGE,Domestic,5,FIVE,BLUE,CHEVROLET,TX,CHEVROLET.LUMINA
TRAIN,4550,4,NO,78633,FAMILY.MEDIUM,Import,7,SEVEN+,SILVER,MAZDA,AZ,MAZDA.626
TRAIN,6134,130,YES,91651,FAMILY.LARGE,Domestic,5,FIVE,SILVER,BUICK,VA,BUICK.LESABRE
TRAIN,4698,31,NO,74342,FAMILY.SMALL,Domestic,4,FOUR,GREEN,BUICK,TX,BUICK.SKYLARK
TRAIN,6829,26,NO,76282,FAMILY.LARGE,Domestic,4,FOUR,GOLD,FORD,CA,FORD.TAURUS
TRAIN,5041,22,NO,62184,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,CHEVROLET,TX,CHEVROLET.CAVALIER
TRAIN,3672,116,YES,92489,FAMILY.SMALL,Import,6,SIX,PURPLE,GEO,TX,GEO.PRIZM
TRAIN,5843,3,NO,77984,LUXURY,Domestic,4,FOUR,WHITE,PONTIAC,GA,PONTIAC.BONNEVILLE
TRAIN,5168,70,NO,75470,ECONOMY,Domestic,3,ONE-THREE,GOLD,MERCURY,TX,MERCURY.TRACER
TRAIN,6248,36,NO,69856,LUXURY,Import,7,SEVEN+,GREEN,TOYOTA,AZ,TOYOTA.CAMRY
TRAIN,4710,6,NO,59450,ECONOMY,Domestic,4,FOUR,PURPLE,FORD,GA,FORD.ESCORT
TRAIN,6036,30,NO,89288,FAMILY.MEDIUM,Domestic,4,FOUR,SILVER,PONTIAC,VA,PONTIAC.GRAND PRIX
TRAIN,5831,31,NO,63492,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,BUICK,GA,BUICK.CENTURY
TRAIN,5263,2,NO,97164,LUXURY,Domestic,7,SEVEN+,SILVER,OTHER,GA,LINCOLN.TOWN CAR
TRAIN,4453,36,NO,63585,ECONOMY,Domestic,3,ONE-THREE,RED,PLYMOUTH,TX,PLYMOUTH.NEON
TRAIN,4132,140,YES,93627,FAMILY.MEDIUM,Domestic,8,SEVEN+,WHITE,PONTIAC,FL,PONTIAC.GRAND PRIX
TRAIN,5666,3,NO,55524,ECONOMY,Domestic,3,ONE-THREE,WHITE,PONTIAC,GA,PONTIAC.SUNFIRE
TRAIN,4721,27,NO,65703,ECONOMY,Domestic,3,ONE-THREE,GREEN,PLYMOUTH,TX,PLYMOUTH.NEON
TRAIN,5050,3,NO,31628,ECONOMY,Import,2,ONE-THREE,GREEN,KIA,TX,KIA.SEPHIA
TRAIN,5212,3,NO,90162,FAMILY.LARGE,Domestic,5,FIVE,GREEN,CHRYSLER,TX,CHRYSLER.CONCORDE
TRAIN,5206,59,NO,67880,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,PONTIAC,TX,PONTIAC.GRAND AM
TRAIN,4693,18,NO,83418,FAMILY.MEDIUM,Domestic,6,SIX,PURPLE,DODGE,VA,DODGE.STRATUS
TRAIN,4968,99,YES,65298,FAMILY.SMALL,Domestic,6,SIX,GREEN,PONTIAC,FL,PONTIAC.GRAND AM
TRAIN,5099,37,NO,76469,FAMILY.MEDIUM,Domestic,5,FIVE,RED,PONTIAC,AZ,PONTIAC.GRAND AM
TRAIN,6968,68,NO,64638,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,BUICK,GA,BUICK.CENTURY
TRAIN,5166,32,NO,76698,ECONOMY,Domestic,4,FOUR,WHITE,PONTIAC,TX,PONTIAC.SUNFIRE
TRAIN,4777,141,YES,70402,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,OLDSMOBILE,CA,OLDSMOBILE.ACHIEVA
TRAIN,5026,98,YES,85410,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,DODGE,AZ,DODGE.INTREPID
TRAIN,4494,101,YES,33014,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,BUICK,CA,BUICK.CENTURY
TRAIN,6127,80,NO,57979,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,MERCURY,NM,MERCURY.MYSTIQUE
TRAIN,6350,99,YES,61612,FAMILY.MEDIUM,Domestic,3,ONE-THREE,PURPLE,BUICK,TX,BUICK.CENTURY
TRAIN,5428,8,NO,95768,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,OLDSMOBILE,TX,OLDSMOBILE.INTRIGUE
TRAIN,5163,0,NO,90491,FAMILY.SMALL,Domestic,4,FOUR,BLACK,PONTIAC,GA,PONTIAC.GRAND AM
TRAIN,5104,1,NO,77860,FAMILY.SMALL,Import,5,FIVE,GREEN,GEO,VA,GEO.PRIZM
TRAIN,4845,0,NO,74072,ECONOMY,Domestic,4,FOUR,RED,FORD,GA,FORD.ESCORT
TRAIN,5154,43,NO,45032,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,DODGE,AZ,DODGE.NEON
TRAIN,4639,56,NO,87505,LUXURY,Domestic,9,SEVEN+,WHITE,CADILLAC,FL,CADILLAC.DEVILLE
TRAIN,5001,33,NO,56563,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,FORD,TX,FORD.TAURUS
TRAIN,6309,2,NO,77407,FAMILY.MEDIUM,Domestic,3,ONE-THREE,SILVER,BUICK,GA,BUICK.CENTURY
TRAIN,4159,19,NO,74303,ECONOMY,Domestic,5,FIVE,WHITE,FORD,CA,FORD.ESCORT
TRAIN,4212,34,NO,80879,ECONOMY,Domestic,4,FOUR,GREEN,CHEVROLET,CA,CHEVROLET.METRO
TRAIN,5107,124,YES,69941,FAMILY.LARGE,Domestic,6,SIX,RED,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,4884,41,NO,78728,FAMILY.LARGE,Domestic,7,SEVEN+,GREEN,BUICK,VA,BUICK.PARK AVENUE
TRAIN,4783,30,NO,44148,FAMILY.SMALL,Import,3,ONE-THREE,GOLD,KIA,CA,KIA.SEPHIA
TRAIN,4138,5,NO,33061,FAMILY.SMALL,Import,3,ONE-THREE,WHITE,HYUNDAI,CA,HYUNDAI.ACCENT
TRAIN,4148,110,YES,97758,FAMILY.MEDIUM,Domestic,10,SEVEN+,GOLD,BUICK,AZ,BUICK.ROADMASTER
TRAIN,6490,53,NO,84893,FAMILY.SMALL,Import,7,SEVEN+,SILVER,HONDA,CA,HONDA.CIVIC
TRAIN,5306,1,NO,81871,FAMILY.SMALL,Import,4,FOUR,GREEN,MAZDA,VA,MAZDA.626
TRAIN,7257,55,NO,75719,LUXURY,Import,7,SEVEN+,GREEN,NISSAN,VA,NISSAN.MAXIMA
TRAIN,8166,4,NO,72991,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,CHEVROLET,TX,CHEVROLET.MALIBU
TRAIN,5324,3,NO,85674,FAMILY.LARGE,Domestic,5,FIVE,GOLD,PONTIAC,CA,PONTIAC.GRAND AM
TRAIN,6237,12,NO,63364,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GOLD,FORD,TX,FORD.TAURUS
TRAIN,4812,74,NO,45237,LUXURY,Import,5,FIVE,PURPLE,NISSAN,TX,NISSAN.SENTRA
TRAIN,4311,26,NO,83686,FAMILY.LARGE,Domestic,7,SEVEN+,GOLD,PONTIAC,FL,PONTIAC.BONNEVILLE
TRAIN,4896,84,NO,80349,FAMILY.MEDIUM,Domestic,5,FIVE,BLACK,FORD,AZ,FORD.TAURUS
TRAIN,4893,62,NO,57308,FAMILY.LARGE,Domestic,4,FOUR,RED,OLDSMOBILE,CA,OLDSMOBILE.ACHIEVA
