id,profile,setid,position,brand,compat,perform,reliab,learn,price,choice,buy
171,1,1,Top-Left,Sun,1,4,2,8,8,0,0
171,2,1,Top-Right,Apple,7,3,1,6,3,0,0
171,3,1,Bottom-Left,IBM,6,1,2,4,4,1,0
171,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
171,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
171,6,2,Top-Right,Sony,8,4,1,5,8,0,0
171,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
171,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
171,9,3,Top-Left,Dell,4,4,1,6,7,0,0
171,10,3,Top-Right,Sony,7,2,2,2,6,0,0
171,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
171,12,3,Bottom-Right,HP,8,1,1,2,5,1,0
171,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
171,14,4,Top-Right,IBM,5,4,1,2,3,0,0
171,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
171,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
171,17,5,Top-Left,Sony,6,1,1,8,3,0,0
171,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
171,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
171,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
171,21,6,Top-Left,IBM,1,4,2,4,2,0,0
171,22,6,Top-Right,Dell,8,4,2,8,6,1,0
171,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
171,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
171,25,7,Top-Left,HP,2,4,2,1,3,0,0
171,26,7,Top-Right,Compaq,7,2,1,2,5,1,0
171,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
171,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
171,29,8,Top-Left,Dell,6,1,2,5,1,1,1
171,30,8,Top-Right,HP,5,2,2,6,6,0,0
171,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
171,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
171,33,9,Top-Left,Apple,1,2,2,5,5,0,0
171,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
171,35,9,Bottom-Left,IBM,7,1,1,3,8,1,0
171,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
171,37,10,Top-Left,HP,4,1,2,4,8,0,0
171,38,10,Top-Right,Dell,8,3,2,1,2,1,1
171,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
171,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
171,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
171,42,11,Top-Right,Sun,3,4,2,6,8,0,0
171,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
171,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
171,45,12,Top-Left,IBM,8,3,2,6,4,1,1
171,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
171,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
171,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
171,49,13,Top-Left,Sun,5,1,1,5,2,0,0
171,50,13,Top-Right,Apple,6,4,2,2,4,1,0
171,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
171,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
171,53,14,Top-Left,Sony,4,4,2,7,5,1,0
171,54,14,Top-Right,HP,3,3,1,5,4,0,0
171,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
171,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
171,57,15,Top-Left,Apple,5,2,1,7,8,0,0
171,58,15,Top-Right,Sun,6,3,2,4,6,1,0
171,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
171,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
171,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
171,62,16,Top-Right,IBM,3,1,2,1,5,0,0
171,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
171,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
177,1,1,Top-Left,Sun,1,4,2,8,8,0,0
177,2,1,Top-Right,Apple,7,3,1,6,3,0,0
177,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
177,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
177,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
177,6,2,Top-Right,Sony,8,4,1,5,8,0,0
177,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
177,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
177,9,3,Top-Left,Dell,4,4,1,6,7,0,0
177,10,3,Top-Right,Sony,7,2,2,2,6,1,1
177,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
177,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
177,13,4,Top-Left,Compaq,6,2,1,6,5,1,1
177,14,4,Top-Right,IBM,5,4,1,2,3,0,0
177,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
177,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
177,17,5,Top-Left,Sony,6,1,1,8,3,0,0
177,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
177,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
177,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
177,21,6,Top-Left,IBM,1,4,2,4,2,0,0
177,22,6,Top-Right,Dell,8,4,2,8,6,1,1
177,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
177,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
177,25,7,Top-Left,HP,2,4,2,1,3,0,0
177,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
177,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
177,28,7,Bottom-Right,IBM,6,2,2,7,7,1,1
177,29,8,Top-Left,Dell,6,1,2,5,1,1,1
177,30,8,Top-Right,HP,5,2,2,6,6,0,0
177,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
177,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
177,33,9,Top-Left,Apple,1,2,2,5,5,0,0
177,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
177,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
177,36,9,Bottom-Right,Sony,5,3,2,1,7,1,1
177,37,10,Top-Left,HP,4,1,2,4,8,0,0
177,38,10,Top-Right,Dell,8,3,2,1,2,1,1
177,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
177,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
177,41,11,Top-Left,Compaq,4,3,2,5,3,1,1
177,42,11,Top-Right,Sun,3,4,2,6,8,0,0
177,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
177,44,11,Bottom-Right,HP,6,4,1,3,2,0,0
177,45,12,Top-Left,IBM,8,3,2,6,4,0,0
177,46,12,Top-Right,Gateway,7,4,2,5,7,1,1
177,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
177,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
177,49,13,Top-Left,Sun,5,1,1,5,2,0,0
177,50,13,Top-Right,Apple,6,4,2,2,4,1,1
177,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
177,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
177,53,14,Top-Left,Sony,4,4,2,7,5,1,1
177,54,14,Top-Right,HP,3,3,1,5,4,0,0
177,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
177,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
177,57,15,Top-Left,Apple,5,2,1,7,8,0,0
177,58,15,Top-Right,Sun,6,3,2,4,6,1,1
177,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
177,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
177,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
177,62,16,Top-Right,IBM,3,1,2,1,5,0,0
177,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
177,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
180,1,1,Top-Left,Sun,1,4,2,8,8,0,0
180,2,1,Top-Right,Apple,7,3,1,6,3,0,0
180,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
180,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
180,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
180,6,2,Top-Right,Sony,8,4,1,5,8,1,0
180,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
180,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
180,9,3,Top-Left,Dell,4,4,1,6,7,0,0
180,10,3,Top-Right,Sony,7,2,2,2,6,0,0
180,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
180,12,3,Bottom-Right,HP,8,1,1,2,5,1,1
180,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
180,14,4,Top-Right,IBM,5,4,1,2,3,0,0
180,15,4,Bottom-Left,HP,7,3,2,7,1,1,0
180,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
180,17,5,Top-Left,Sony,6,1,1,8,3,0,0
180,18,5,Top-Right,Compaq,5,4,2,3,1,1,0
180,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
180,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
180,21,6,Top-Left,IBM,1,4,2,4,2,0,0
180,22,6,Top-Right,Dell,8,4,2,8,6,1,0
180,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
180,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
180,25,7,Top-Left,HP,2,4,2,1,3,0,0
180,26,7,Top-Right,Compaq,7,2,1,2,5,1,0
180,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
180,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
180,29,8,Top-Left,Dell,6,1,2,5,1,1,0
180,30,8,Top-Right,HP,5,2,2,6,6,0,0
180,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
180,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
180,33,9,Top-Left,Apple,1,2,2,5,5,0,0
180,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
180,35,9,Bottom-Left,IBM,7,1,1,3,8,1,0
180,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
180,37,10,Top-Left,HP,4,1,2,4,8,0,0
180,38,10,Top-Right,Dell,8,3,2,1,2,1,1
180,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
180,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
180,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
180,42,11,Top-Right,Sun,3,4,2,6,8,0,0
180,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
180,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
180,45,12,Top-Left,IBM,8,3,2,6,4,1,0
180,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
180,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
180,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
180,49,13,Top-Left,Sun,5,1,1,5,2,1,0
180,50,13,Top-Right,Apple,6,4,2,2,4,0,0
180,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
180,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
180,53,14,Top-Left,Sony,4,4,2,7,5,1,0
180,54,14,Top-Right,HP,3,3,1,5,4,0,0
180,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
180,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
180,57,15,Top-Left,Apple,5,2,1,7,8,0,0
180,58,15,Top-Right,Sun,6,3,2,4,6,1,0
180,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
180,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
180,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
180,62,16,Top-Right,IBM,3,1,2,1,5,0,0
180,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,0
180,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
181,1,1,Top-Left,Sun,1,4,2,8,8,0,0
181,2,1,Top-Right,Apple,7,3,1,6,3,0,0
181,3,1,Bottom-Left,IBM,6,1,2,4,4,1,1
181,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
181,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
181,6,2,Top-Right,Sony,8,4,1,5,8,1,1
181,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
181,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
181,9,3,Top-Left,Dell,4,4,1,6,7,0,0
181,10,3,Top-Right,Sony,7,2,2,2,6,0,0
181,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
181,12,3,Bottom-Right,HP,8,1,1,2,5,1,1
181,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
181,14,4,Top-Right,IBM,5,4,1,2,3,0,0
181,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
181,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
181,17,5,Top-Left,Sony,6,1,1,8,3,0,0
181,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
181,19,5,Bottom-Left,Dell,1,3,2,2,8,1,1
181,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
181,21,6,Top-Left,IBM,1,4,2,4,2,1,1
181,22,6,Top-Right,Dell,8,4,2,8,6,0,0
181,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
181,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
181,25,7,Top-Left,HP,2,4,2,1,3,1,1
181,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
181,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
181,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
181,29,8,Top-Left,Dell,6,1,2,5,1,0,0
181,30,8,Top-Right,HP,5,2,2,6,6,0,0
181,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
181,32,8,Bottom-Right,Compaq,1,4,1,1,4,1,1
181,33,9,Top-Left,Apple,1,2,2,5,5,0,0
181,34,9,Top-Right,Gateway,3,4,1,7,6,1,1
181,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
181,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
181,37,10,Top-Left,HP,4,1,2,4,8,0,0
181,38,10,Top-Right,Dell,8,3,2,1,2,1,1
181,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
181,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
181,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
181,42,11,Top-Right,Sun,3,4,2,6,8,0,0
181,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
181,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
181,45,12,Top-Left,IBM,8,3,2,6,4,0,0
181,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
181,47,12,Bottom-Left,Sony,3,2,1,2,1,1,1
181,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
181,49,13,Top-Left,Sun,5,1,1,5,2,0,0
181,50,13,Top-Right,Apple,6,4,2,2,4,0,0
181,51,13,Bottom-Left,Dell,3,2,2,3,3,1,1
181,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
181,53,14,Top-Left,Sony,4,4,2,7,5,0,0
181,54,14,Top-Right,HP,3,3,1,5,4,1,0
181,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
181,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
181,57,15,Top-Left,Apple,5,2,1,7,8,0,0
181,58,15,Top-Right,Sun,6,3,2,4,6,0,0
181,59,15,Bottom-Left,HP,1,2,1,8,7,1,1
181,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
181,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
181,62,16,Top-Right,IBM,3,1,2,1,5,1,1
181,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
181,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
182,1,1,Top-Left,Sun,1,4,2,8,8,0,0
182,2,1,Top-Right,Apple,7,3,1,6,3,0,0
182,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
182,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
182,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
182,6,2,Top-Right,Sony,8,4,1,5,8,0,0
182,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
182,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
182,9,3,Top-Left,Dell,4,4,1,6,7,0,0
182,10,3,Top-Right,Sony,7,2,2,2,6,0,0
182,11,3,Bottom-Left,Apple,3,3,2,8,2,1,1
182,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
182,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
182,14,4,Top-Right,IBM,5,4,1,2,3,0,0
182,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
182,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
182,17,5,Top-Left,Sony,6,1,1,8,3,0,0
182,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
182,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
182,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
182,21,6,Top-Left,IBM,1,4,2,4,2,0,0
182,22,6,Top-Right,Dell,8,4,2,8,6,1,0
182,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
182,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
182,25,7,Top-Left,HP,2,4,2,1,3,1,1
182,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
182,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
182,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
182,29,8,Top-Left,Dell,6,1,2,5,1,0,0
182,30,8,Top-Right,HP,5,2,2,6,6,0,0
182,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,0
182,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
182,33,9,Top-Left,Apple,1,2,2,5,5,0,0
182,34,9,Top-Right,Gateway,3,4,1,7,6,1,0
182,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
182,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
182,37,10,Top-Left,HP,4,1,2,4,8,0,0
182,38,10,Top-Right,Dell,8,3,2,1,2,1,1
182,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
182,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
182,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
182,42,11,Top-Right,Sun,3,4,2,6,8,0,0
182,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
182,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
182,45,12,Top-Left,IBM,8,3,2,6,4,1,1
182,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
182,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
182,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
182,49,13,Top-Left,Sun,5,1,1,5,2,0,0
182,50,13,Top-Right,Apple,6,4,2,2,4,1,1
182,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
182,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
182,53,14,Top-Left,Sony,4,4,2,7,5,1,1
182,54,14,Top-Right,HP,3,3,1,5,4,0,0
182,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
182,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
182,57,15,Top-Left,Apple,5,2,1,7,8,0,0
182,58,15,Top-Right,Sun,6,3,2,4,6,1,0
182,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
182,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
182,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
182,62,16,Top-Right,IBM,3,1,2,1,5,0,0
182,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
182,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
183,1,1,Top-Left,Sun,1,4,2,8,8,0,0
183,2,1,Top-Right,Apple,7,3,1,6,3,1,1
183,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
183,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
183,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
183,6,2,Top-Right,Sony,8,4,1,5,8,1,0
183,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
183,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
183,9,3,Top-Left,Dell,4,4,1,6,7,0,0
183,10,3,Top-Right,Sony,7,2,2,2,6,1,1
183,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
183,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
183,13,4,Top-Left,Compaq,6,2,1,6,5,1,1
183,14,4,Top-Right,IBM,5,4,1,2,3,0,0
183,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
183,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
183,17,5,Top-Left,Sony,6,1,1,8,3,0,0
183,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
183,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
183,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
183,21,6,Top-Left,IBM,1,4,2,4,2,0,0
183,22,6,Top-Right,Dell,8,4,2,8,6,0,0
183,23,6,Bottom-Left,Sun,4,2,1,3,4,1,0
183,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
183,25,7,Top-Left,HP,2,4,2,1,3,0,0
183,26,7,Top-Right,Compaq,7,2,1,2,5,1,1
183,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
183,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
183,29,8,Top-Left,Dell,6,1,2,5,1,1,1
183,30,8,Top-Right,HP,5,2,2,6,6,0,0
183,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
183,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
183,33,9,Top-Left,Apple,1,2,2,5,5,1,0
183,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
183,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
183,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
183,37,10,Top-Left,HP,4,1,2,4,8,0,0
183,38,10,Top-Right,Dell,8,3,2,1,2,1,1
183,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
183,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
183,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
183,42,11,Top-Right,Sun,3,4,2,6,8,0,0
183,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
183,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
183,45,12,Top-Left,IBM,8,3,2,6,4,1,0
183,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
183,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
183,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
183,49,13,Top-Left,Sun,5,1,1,5,2,0,0
183,50,13,Top-Right,Apple,6,4,2,2,4,0,0
183,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
183,52,13,Bottom-Right,IBM,4,3,1,8,1,1,0
183,53,14,Top-Left,Sony,4,4,2,7,5,0,0
183,54,14,Top-Right,HP,3,3,1,5,4,0,0
183,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
183,56,14,Bottom-Right,Gateway,1,1,1,6,1,1,0
183,57,15,Top-Left,Apple,5,2,1,7,8,0,0
183,58,15,Top-Right,Sun,6,3,2,4,6,0,0
183,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
183,60,15,Bottom-Right,Sony,2,1,2,6,2,1,0
183,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
183,62,16,Top-Right,IBM,3,1,2,1,5,0,0
183,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
183,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
185,1,1,Top-Left,Sun,1,4,2,8,8,0,0
185,2,1,Top-Right,Apple,7,3,1,6,3,0,0
185,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
185,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,0
185,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
185,6,2,Top-Right,Sony,8,4,1,5,8,0,0
185,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
185,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
185,9,3,Top-Left,Dell,4,4,1,6,7,0,0
185,10,3,Top-Right,Sony,7,2,2,2,6,1,0
185,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
185,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
185,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
185,14,4,Top-Right,IBM,5,4,1,2,3,1,1
185,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
185,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
185,17,5,Top-Left,Sony,6,1,1,8,3,0,0
185,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
185,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
185,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
185,21,6,Top-Left,IBM,1,4,2,4,2,0,0
185,22,6,Top-Right,Dell,8,4,2,8,6,0,0
185,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
185,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,0
185,25,7,Top-Left,HP,2,4,2,1,3,0,0
185,26,7,Top-Right,Compaq,7,2,1,2,5,1,0
185,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
185,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
185,29,8,Top-Left,Dell,6,1,2,5,1,0,0
185,30,8,Top-Right,HP,5,2,2,6,6,0,0
185,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,1
185,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
185,33,9,Top-Left,Apple,1,2,2,5,5,0,0
185,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
185,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
185,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
185,37,10,Top-Left,HP,4,1,2,4,8,0,0
185,38,10,Top-Right,Dell,8,3,2,1,2,1,1
185,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
185,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
185,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
185,42,11,Top-Right,Sun,3,4,2,6,8,0,0
185,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
185,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
185,45,12,Top-Left,IBM,8,3,2,6,4,0,0
185,46,12,Top-Right,Gateway,7,4,2,5,7,1,0
185,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
185,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
185,49,13,Top-Left,Sun,5,1,1,5,2,0,0
185,50,13,Top-Right,Apple,6,4,2,2,4,1,0
185,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
185,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
185,53,14,Top-Left,Sony,4,4,2,7,5,1,0
185,54,14,Top-Right,HP,3,3,1,5,4,0,0
185,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
185,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
185,57,15,Top-Left,Apple,5,2,1,7,8,0,0
185,58,15,Top-Right,Sun,6,3,2,4,6,1,0
185,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
185,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
185,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
185,62,16,Top-Right,IBM,3,1,2,1,5,0,0
185,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
185,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
